,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x00b8d5a5e1ac97cb4341c4bc4367443c8776e8d9,Synth sAAVE (sAAVE),$0,-,
1,2,0x625e7708f30ca75bfd92586e17077590c60eb4cd,Aave Optimism USDC (aOptUSDC),$0,-,
2,3,0x6ab707aca953edaefbc4fd23ba73294241490620,Aave Optimism USDT (aOptUSDT),$0,-,
3,4,0x82e64f49ed5ec1bc6e43dad4fc8af9bb3a2312ee,Aave Optimism DAI (aOptDAI),$0,-,
4,5,0x191c10aa4af7c30e871e70c95db0e4eb77237530,Aave Optimism LINK (aOptLINK),$0,-,
5,6,0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8,Aave Optimism WETH (aOptWETH),$0,-,
6,7,0x078f358208685046a11c85e8ad32895ded33a249,Aave Optimism WBTC (aOptWBTC),$0,-,
7,8,0x6d80113e533a2c0fe82eabd35f1875dcea89ea97,Aave Optimism SUSD (aOptSUSD),$0,-,
