,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xc7198437980c041c805a1edcba50c1ce5db95118,Tether USD (USDT.e),"$79,078,387,832.00",81376,
1,2,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,USD Coin (USDC.e),"$33,905,397,975.00",96784,
2,3,0x19860ccb0a68fd4213ab9d8266f7bbf05a8dde98,Binance USD (BUSD.e),"$8,033,374,316.00",1802,
3,4,0x02d980a0d7af3fb7cf7df8cb35d9edbcf355f665,SHIBA INU (SHIB.e),"$6,244,915,552.00",143,
4,5,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,Dai Stablecoin (DAI.e),"$5,429,621,206.00",32561,
5,6,0x8ebaf22b6f053dffeaf46f4dd9efa95d89ba8580,Uniswap (UNI.e),"$4,332,853,143.00",431,
6,7,0x50b7545627a5162f82a992c33b87adc75187b218,Wrapped BTC (WBTC.e),"$4,179,539,247.00",6630,
7,8,0x5947bb275c521040051d82396192181b413227a3,Chainlink Token (LINK.e),"$3,732,191,289.00",3530,
8,9,0x8a0cac13c7da965a312f08ea4229c37869e85cb9,Graph Token (GRT.e),"$1,244,338,016.00",277,
9,10,0x63a72806098bd3d9520cc43356dd78afe5d386d9,Aave Token (AAVE.e),"$1,041,714,838.00",1810,
10,11,0x249848beca43ac405b8102ec90dd5f22ca513c06,Curve DAO Token (CRV.e),"$715,286,849.00",116,
11,12,0xbec243c995409e6520d7c41e404da5deba4b209b,Synthetix Network Token (SNX.e),"$686,113,996.00",53,
12,13,0x88128fd4b259552a9a1d457f435a6527aab72d42,Maker (MKR.e),"$605,938,480.00",52,
13,14,0xd501281565bf7789224523144fe5d98e8b28f267,1INCH Token (1INCH.e),"$427,803,727.00",581,
14,15,0x98443b96ea4b0858fdf3219cd13e98c7a4690588,Basic Attention Token (BAT.e),"$365,446,590.00",152,
15,16,0x9eaac1b23d935365bd7b542fe22ceee2922f52dc,yearn.finance (YFI.e),"$306,002,275.00",79,
16,17,0xc3048e19e76cb9a3aa9d77d8c03c29fc906e2437,Compound (COMP.e),"$289,966,820.00",75,
17,18,0x37b608519f91f70f2eeb0e5ed9af4061722e4f76,SushiToken (SUSHI.e),"$232,767,156.00",1419,
18,19,0x152b9d0FdC40C096757F570A51E494bd4b943E50,Bitcoin (BTC.b),"$194,776,500.00",5747,
19,20,0x596fa47043f99a4e0f122243b841e55375cde0d2,ZRX (ZRX.e),"$193,571,603.00",73,
20,21,0x3bd2b1c7ed8d396dbb98ded3aebb41350a5b2339,UMA Voting Token v1 (UMA.e),"$144,055,681.00",41,
21,22,0x2147efff675e4a4ee1c2f918d181cdbd7a8e208f,AlphaToken (ALPHA.e),"$81,279,093.00",512,
22,23,0xd6070ae98b8069de6b494332d1a1a81b6179d960,beefy.finance (BIFI),"$39,010,666.00",672,
23,24,0xc7b5d72c836e718cda8888eaf03707faef675079,TrustSwap Token (SWAP.e),"$34,831,917.00",282,
24,25,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,Wrapped Ether (WETH.e),$0.00,43843,
25,26,0xabc9547b534519ff73921b1fba6e672b5f58d083,Wootrade Network (WOO.e),$0.00,704,
26,27,0x130966628846bfd36ff31a822705796e8cb8c18d,Magic Internet Money (MIM),$0.00,43092,
27,28,0x63682bdc5f875e9bf69e201550658492c9763f89,Betswap.gg (BSGG),$0.00,94702,
28,29,0x264c1383ea520f73dd837f915ef3a732e204a493,Binance (BNB),$0.00,18195,
29,30,0x02a2b736F9150d36C0919F3aCEE8BA2A92FBBb40,yAxis (anyYAXIS),$0.00,2,
30,31,0xcc9b1f919282c255eb9ad2c0757e8036165e0cad,USD Coin (anyUSDC),$0.00,688,
31,32,0xd67de0e0a0fd7b15dc8348bb9be742f3c5850454,Frax Share (FXS),$0.00,167,
32,33,0x94977c9888f3d2fafae290d33fab4a5a598ad764,Tether USD (anyUSDT),$0.00,152,
33,34,0x7782046601e7b9B05cA55A3899780CE6EE6B8B2B,BRZ (anyBRZ),$0.00,1,
34,35,0x0802d66f029c46E042b74d543fC43B6705ccb4ba,ApeCoin (APE),$0.00,969,
35,36,0x90b630991ab2fa3bfcf6e7b380830e1c3fb4bc4a,Ripple (XRP),$0.00,118,
36,37,0xe0ce60af0850bf54072635e66e79df17082a1109,IceToken (ICE),$0.00,2756,
37,38,0x7d09a42045359aa85488bc07d0ada83e22d50017,Wrapped Ether (anyETH),$0.00,97,
38,39,0x82197d7446a435105d6F3a430D72a6713960E34D,Inflation Adjusted Spice USD (anyiUSDS),$0.00,4,
39,40,0x56501B0B12Ee9518c2991451Bbc8d7F9267949d2,RadioShack Token (anyRADIO),$0.00,4,
40,41,0xd4143e8db48a8f73afcdf13d7b3305f28da38116,Dai Stablecoin (anyDAI),$0.00,216,
41,42,0x8CE3dfcAe03beb7D2CAb25a1E1434C3791f45DD8,Spice USD (anyUSDS),$0.00,2,
42,43,0x4ecf513a7d0e1548e14b621e21d2584bc7570918,Universal Store of Value (anyUSV),$0.00,11,
43,44,0xfa0ca21da6a94623d953034f140372613f102346,WolfSafePoorPeople (anyWSPP),$0.00,1,
44,45,0x6fefd97f328342a8a840546a55fdcfee7542f9a8,agEUR (agEUR),$0.00,83,
45,46,0xdccd7b567da13a11cde232522be708b2d1a14498,Iron Finance ICE Token (anyICE),$0.00,2,
46,47,0xe705af5f63fcabdcdf5016aa838eaaac35d12890,Crypto Development Services (anyCDS),$0.00,1,
47,48,0xFD14D755a3a3358aEc08d0979ECF369b4A387039,Shack Token (anySHACK),$0.00,1,
48,49,0xA6e822E865fBE37D6EBC6d721947aFbBd9F95C19,OddzToken (anyODDZ),$0.00,5,
49,50,0x7FC5670B2041d34414B0b2178Fc660b1E1faF801,5table Token (any5TABLE),$0.00,1,
50,51,0xa2f9a3323e3664b9684fbc9fb64861dc493085df,USD Coin (anyUSDC),$0.00,5,
51,52,0xdFb5A6b5136186f4fFcf3FE055B48F27793CdBD2,Spice (anySPICE),$0.00,2,
52,53,0xe2d27f06f63d98b8e11b38b5b08a75d0c8dd62b9,Avalanche (anyAVAX),$0.00,24,
53,54,0xc068dfcf3c796438b793f9f77609f0e10fb01f1f,TrueUSD (anyTUSD),$0.00,2,
54,55,0x4551fa2b6625d06179d30c30eedddc05c46d3f20,Wrapped MEMO (anywMEMO),$0.00,3,
55,56,0x32f1200bFb876FBB8f6e6a2Dea8f07F279146422,PSHARE (anyPSHARE),$0.00,11,
56,57,0x3b79a28264fc52c7b4cea90558aa0b162f7faf57,Mai Stablecoin (anyMAI),$0.00,4,
57,58,0x5157629E486b36f5862d163C119c4E86506cA15e,STEP.APP (anyFITFI),$0.00,4,
58,59,0xc789f877fbb6aa4457ee5531cceb76da6d3d1e3f,JoeToken (anyJOE),$0.00,3,
59,60,0x5f1c76b7a90d88ee5bada971a28aaef514719dbf,Arable Protocol (anyACRE),$0.00,1,
60,61,0x2cf7d99c1bff7caa25b737c909637948e6e7781e,Aave Token (anyAAVE.e),$0.00,1,
61,62,0x4de21b78c0478f215f00445e9f04d4076fb72e27,UNIFARM Token (anyUFARM),$0.00,1,
62,63,0x6d2a71f4edf10ab1e821b9b373363e1e24e5df6b,Time (anyTIME),$0.00,-,
63,64,0x6362496bef53458b20548a35a2101214ee2be3e0,Standard (anySTND),$0.00,-,
64,65,0x1282911d3600b202698997f61f46379db3b9f01e,Thorus (anyTHO),$0.00,-,
65,66,0x7a8941f4e77786a63e584c579f55c7c599bf0c67,STATIK (anySTATIK),$0.00,-,
66,67,0x3176ff6e935544dd1bd249265c080c95adb00512,Feisty Doge NFT (anyNFD),$0.00,-,
67,68,0xfc2afd7ebf2e0ca69340cd9f466177e23812cf5a,ONSTON (anyONSTON),$0.00,-,
68,69,0x2aD402655243203fcfa7dCB62F8A08cc2BA88ae0,OddzToken (anySKILL),$0.00,-,
69,70,0x782617249085AA28A367fEB49CF811434660cEE5,TOR (anyTOR),$0.00,-,
70,71,0x19193F450086d0442157b852081976D41657aD56,ZeroSwapToken (anyZEE),$0.00,1,
71,72,0xBaa75208D0ec8DDe89C036dD71E897C8df903f11,Grape Finance (anyGRAPE),$0.00,-,
72,73,0x6E283470cB5F0C7315c6e165eeC4Cc39965e5ceB,Virtual Unit (anyvUNIT),$0.00,1,
73,74,0xE238Ce130E8d0Bed5FaB0bb52Fed6396F1aAa192,Maker (anyMKR.e),$0.00,-,
