,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xd24c2ad096400b6fbcd2ad8b24e7acbc21a1da64,Frax (FRAX),"$1,042,176,524.00",1247,
1,2,0x2b2c81e08f1af8835a78bb2a90ae924ace0ea4be,Staked AVAX (sAVAX),"$98,947,487.00",35700,
2,3,0x3D9eAB723df76808bB84c05b20De27A2e69EF293,sJADE (sJADE),"$11,866,077.00",323,
3,4,0x60781c2586d68229fde47564546784ab3faca982,Pangolin (PNG),"$6,988,576.00",32479,
4,5,0x961c8c0b1aad0c0b10a51fef6a867e3091bcef17,DeFiYieldProtocol (DYP),"$4,473,662.00",10843,
5,6,0xEcE4D1b3C2020A312Ec41A7271608326894076b4,Staked Maximizer (sMAXI),"$1,737,943.00",1319,
6,7,0xc38f41a296a4493ff429f1238e030924a1542e50,Snowball (SNOB),"$67,297.00",7227,
7,8,0x595c8481c48894771ce8fade54ac6bf59093f9e8,PolyGaj Token (GAJ),"$8,892.00",285,
8,9,0xb54f16fb19478766a268f172c9480f8da1a7c9c3,Time (TIME),$0.00,32737,
9,10,0xe896cdeaac9615145c0ca09c8cd5c25bced6384c,PenguinToken (PEFI),$0.00,6001,
10,11,0x937e077abaea52d3abf879c9b9d3f2ebd15baa21,Oh! Finance (OH),$0.00,7435,
11,12,0x21c5402c3b7d40c89cc472c9df5dd7e51bbab1b1,TUNDRAToken (TUNDRA),$0.00,1778,
12,13,0x488f73cddda1de3664775ffd91623637383d6404,YetiSwap (YTS),$0.00,4431,
13,14,0x353af195c0d82820c59427bfbd318a49971aae1a,Space (SPACE),$0.00,1436,
14,15,0xa0998e0eae80ab5425071d3f669c858e26e34352,Staked SPACE (sSPACE),$0.00,116,
15,16,0x3963f4b732a1c37ca989266a2a55fbabadccad8f,SPreadY (spy),$0.00,105,
16,17,0x63468133ed352e602beb61dd254d6060ad2fe419,StakedThorus (sTHO),$0.00,5164,
17,18,0x194a41e6db9b9d568a1271df89b2fc1cdc61906c,AVAXP (AXP),$0.00,73,
18,19,0xdD8bC0b33ca3EA16CA2C7eBf971B8a92A3B2F306,Agora (AGR),$0.00,164,
19,20,0x23cD2E6b283754Fd2340a75732f9DdBb5d11807e,EverRise NFT Stakes (nftRISE),$0.00,-,
20,21,0x90A5CF7D19ED8a3e813C796541eF5125920d8a82,NFT Stakehouse (BONES),$0.00,8,
21,22,0x6c6f910a79639dcc94b4feef59ff507c2e843929,Ankr Avalanche Reward Earning Bond (aAVAXb),$0.00,972,
22,23,0xc3344870d52688874b06d844e0c36cc39fc727f6,Ankr Staked AVAX (ankrAVAX),$0.00,146,
23,24,0x6026a85e11bd895c934af02647e8c7b4ea2d9808,Geode Staked AVAX (gAVAX),$0.00,-,
24,25,0x1d613303A5e5F9077F9Eb6dcEE5adb10130f5B0F,APower (aODIN),$0.00,1,
25,26,0xBF2f5179E3159E6860ddBFc6d6Ce83c3c586cF50,APower (aLOKI),$0.00,1,
26,27,0x0cFFBF9d94eDb71D9dC0300b9Bb988fb6e7F5bbc,APower (aTHOR),$0.00,1,
27,28,0xc6e1BdC859d7d85136efC0bbd502C09E6c1D531A,XPower (ODIN),$0.00,5,
28,29,0x1e6AB3d65Ad983202ebD92575aA5a168D0D6EBC9,XPower (LOKI),$0.00,3,
29,30,0xA56953C7581F40264d50aA0e057cf74b336c3114,XPower (THOR),$0.00,5,
