,Address,Name Tag,Balance,Txn Count
0,0x04046027549f739edfd5b2a78efdbaf0f0bf4514,BlockFi 1,0.06086004 Ether,95737
1,0xa26a8e242a7470476df1dc11ded5dbc9fca610fa,BlockFi 2,39.58463001 Ether,232810
2,0x2a549b4af9ec39b03142da6dc32221fc390b5533,BlockFi 3,36.3475554 Ether,680381
3,0x3fda25f27211a138adf211f4c060f2149674be6d,BlockFi 4,4.25798062 Ether,571514
4,0x808b4da0be6c9512e948521452227efc619bea52,BlockFi 5,58.7450107 Ether,1319977
