,Address,Name Tag,Balance,Txn Count
0,0xf6be265fa72148dfb64106247d21bb15ce650e5e,Oobit 1,0.94901867 ETH,57
1,0x65fb180c8bfaa811e9b2e3d2fa60ef27c15f8732,Oobit 2,0.0479406 ETH,12
2,0xa8ee70f68fffaae3cb8475112409adb9282f3246,Oobit 3,0.11401321 ETH,6
3,0xbf2ebf6c701068ccf046644315ff7417c879bd8a,Oobit 4,0.81875156 ETH,290
4,0x0bc99404e0fca2028d7665e3b473869c6c6ff002,Oobit: Deployer,0.02434142 ETH,220
5,0x07f9702ce093db82dfdc92c2c6e578d6ea8d5e22,Oobit: OBT Token,0 ETH,328
