,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x945facb997494cc2570096c74b5f66a3507330a1,mStable BTC (mBTC),"$7,695,256.00",63,https://mstable.org/
1,2,0xe2f2a5c287993345a840db3b0845fbc70f5935a5,mStable USD (mUSD),"$4,120,643.00",5605,https://mstable.org/
2,3,0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2,Meta (MTA),"$1,456,198.00",9585,https://mstable.org/
3,4,0x17d8cbb6bce8cee970a4027d1198f6700a7a6c24,Interest bearing mStable BTC,$0.00,25,https://mstable.org/
4,5,0x30647a72dc82d7fbb1123ea74716ab8a317eac19,Interest bearing mUSD,$0.00,277,https://mstable.org/
