,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xB8c77482e45F1F44dE1745F52C74426C631bDD52,BNB  (BNB),"$37,048,756,993.00",281786,https://www.binance.com/
1,2,0x4fabb145d64652a948d72533023f6e7a623c7c53,Binance USD  (BUSD),"$4,340,779,108.00",168512,http://www.paxos.com/busd
2,3,0x8E16bf47065Fe843A82f4399bAF5aBac4E0822B7,Binance Wrap...  (BFIL),$0.00,332,https://filecoin.io/
3,4,0xc9a2c4868f0f96faaa739b59934dc9cb304112ec,Binance Beac...  (BETH),$0.00,1,https://www.binance.com/en/eth2
4,5,0x7884f51dc1410387371ce61747cb6264e1daee0b,Binance Wrap...  (BBTC),$0.00,18689,https://bitcoin.org/
5,6,0xFF0a024B66739357c4ED231fB3DBC0c8C22749F5,Binance Wrap...  (BBCH),$0.00,8,https://bitcoincash.org/
6,7,0x9be89d2a4cd102d8fecc6bf9da793be995c22541,Wrapped Bina...  (wBETH),$0.00,173,https://www.binance.com/en/
7,8,0x85c4EdC43724e954e5849cAAab61A26a9CB65F1B,BGBP  (BGBP),$0.00,51,https://www.binance.je/en
8,9,0xc3501eaaf5e29aa0529342f409443120fd545ea7,Binance Wrap...  (BDOT),$0.00,759,https://polkadot.network
9,10,0xa2e3356610840701bdf5611a53974510ae27e2e1,Binance Wrap...  (BWRX),$0.00,277,https://wazirx.com/
