,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3,Function X  (FX),"$91,333,020.00",6225,https://functionx.io/
1,2,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,Pundi X Toke...  (PUNDIX),"$90,724,597.00",17756,https://pundix.com/
2,3,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,Pundi X Toke...  (NPXS),$0.00,68288,https://pundix.com/
