,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xb8243b4eeca27a4191e879760b88fe2270561796,ETHUSD ADL 4H Set,$0.00,77,https://www.tokensets.com/set/ethusdadl4
1,2,0x856c4388c56c2a613c60507a4701af627157fed6,ETH Trending Alpha ST Set,$0.00,43,https://legacy.tokensets.com/set/etas-1
2,3,0xe86811516f9e46f6f2a8a19754c893ded414d682,12H Ichimoku HA EMA Breakout Set,$0.00,48,https://www.tokensets.com/set/ichiema
3,4,0x3e6941521c85c7233632bf76e3adb05db8e2f1db,MoFlux Clash of Kings,$0.00,16,https://www.tokensets.com/set/mfck
4,5,0x58723c7afcd33a2db6ae06c37521725d65f0cc15,BullBearBitcoin Set II,$0.00,21,https://legacy.tokensets.com/set/bbb-2
5,6,0x48ac44f4E29e602f851B84C271c22B85B9447251,Bitcoin High Yield Set,$0.00,2,https://www.tokensets.com/set/bhy
6,7,0x0bf54992649c19bd8db4080078a32383827352f3,Asian ETH Sentiment Set,$0.00,5,https://www.tokensets.com/set/aseth
7,8,0xc39835d32428728cbde6903f84c76750976c0323,BTC OnChain Beta Portfolio,$0.00,8,https://www.tokensets.com/set/bocbp
8,9,0xffee21b4bb7084a9416205544101ae9f472c7159,Fart Set (FART),$0.00,5,https://www.tokensets.com/set/fart-1
9,10,0xf16e4d813f4dcfde4c5b44f305c908742de84ef0,ETH 2x Max ADL-guided,$0.00,8,https://www.tokensets.com/v2/set/0xF16E4d813f4DcfD...
10,11,0xabc754ac2161b557d28062f41dcc0fc18440ac7e,ETH Maximalist Set,$0.00,27,https://www.tokensets.com/set/eth10k
11,12,0xd218d75ba0fc45858a4e9ef57a257ed9977db5f4,BTC TA Set (BTCTA),$0.00,6,https://www.tokensets.com/set/btcta
12,13,0x09e4bdfb273245063ef5e800d891eff7d04f9b83,ETH Price Action Candlestick Set,$0.00,113,https://www.tokensets.com/set/ethpa
13,14,0xa6c040045d962e4b8efa00954c7d23ccd0a2b8ad,BitEth2575RebalancingSetToken,$0.00,87,https://legacy.tokensets.com/set/ethbtc7525
14,15,0x654424f4b3ed6de828c9ca30484dc1a626bb5fba,FLEXETH,$0.00,5,https://www.tokensets.com/set/flexeth-1
15,16,0xb1ca7e6714263a64659a3a89e1c313af30fd660a,ETH Moonshot X Yield Set,$0.00,8,https://legacy.tokensets.com/set/ethmoonx-1
16,17,0x9709bb5ce25fcd6f9786d3e4ccf422717367473c,MoFlux - Boomtown Set,$0.00,4,https://www.tokensets.com/set/mfbt-1
17,18,0x28c6a58c2a5d8c5f6681e07bfa0ada4bea14c9ee,High Conviction/Fundamentals Set,$0.00,6,https://www.tokensets.com/set/long
18,19,0x1003ec54f51565ff86ac611184ea23d6310cae71,ETH Trending Alpha LT,$0.00,7,https://www.tokensets.com/set/eta-1
19,20,0x90f49083ff588ec5a5459f4d2a64b8d409c03122,BTC Moonshot X Set,$0.00,35,https://www.tokensets.com/set/btcmoonx
20,21,0xac8ea871e2d5f4be618905f36f73c760f8cfdc8e,BTC Network Demand Set,$0.00,107,https://www.tokensets.com/set/byte-1
21,22,0x1ce9200c98b6d9999b60bff53860475a993a8b68,ETH TA Set (ETHTA),$0.00,9,https://www.tokensets.com/set/ethta
22,23,0x07509c281b55a1675d3f71f1c4ab67829eb731d3,100 Waves ETH/BTC Set,$0.00,3,https://www.tokensets.com/set/100wratio
23,24,0x78e29d35573bea6265aedfcb9f45481b717ebfde,LINK Profit Taker Set,$0.00,418,https://www.tokensets.com/set/linkpt
24,25,0x89c0b027bd7cc2d17854b06f8322e29451192ce3,Intelligent ETH Set,$0.00,16,https://legacy.tokensets.com/set/inteth-1
25,26,0xbddd682e63dd9f9fa3b97aea88772e77cf3e5013,CoindicatorBTC Set,$0.00,61,https://www.tokensets.com/set/coinbtc
26,27,0xa360f2af3f957906468c0fd7526391aed08ae3db,ETH 50 SMA Crossover Set,$0.00,92,https://legacy.tokensets.com/set/eth50smaco
27,28,0x15822a64c8cb27d7828c45e0aafc3e6c5decd172,Fear & Greed Sentiment Set II,$0.00,30,https://legacy.tokensets.com/set/greed2
28,29,0xe0a84699a583d467001fcfe1d52930cf6f3b0bfa,WBTC USDC RSI Set,$0.00,5,https://www.tokensets.com/set/wbtccusdcrsi
29,30,0x2bf417fda6e73b8ea605df0f33ad029f8d4b795a,ETH Moonshot X Disc Yield Set,$0.00,9,https://www.tokensets.com/set/ethmoonx2
30,31,0xc06aec5191be16b94ffc97b6fc01393527367365,BTC ETH Equal Weight Set,$0.00,98,https://legacy.tokensets.com/set/btceth5050
31,32,0x33319fae07128119166476a4bcdd96e5c9401ca4,Stacking Gwei Set,$0.00,11,https://www.tokensets.com/set/sgw
32,33,0xb272422b7d07b94859ad61e4435c6d5087f308de,Target 2022 (RIC),$0.00,6,https://www.tokensets.com/set/ric
33,34,0x542156d51d10db5accb99f9db7e7c91b74e80a2c,ETH/LINK PA Candlestick Set,$0.00,283,https://www.tokensets.com/set/linkethpa
34,35,0xb32c960c46f28059c2b5f1c3ecc2b9dd77ab0aa0,Intelligent BTC Set,$0.00,12,https://www.tokensets.com/set/intbtc-1
35,36,0xba8ea15b647f54d9ff849670fcaacf35df21a457,Intelligent Ratio Set,$0.00,64,https://www.tokensets.com/set/intratio-1
36,37,0x09ae0c4c34a09875660e681fe1890f3b35175151,BTC Moonshot Set,$0.00,35,https://www.tokensets.com/set/btcmoon
37,38,0x78481fB80CAabb252909218164266Ac83F815000,Ethereum High Yield Set,$0.00,5,https://www.tokensets.com/set/ehy
38,39,0xc166f976ce9926a3205b145af104eb0e4b38b5c0,LINK/ETH Growth Alpha Set,$0.00,89,https://legacy.tokensets.com/set/lega
39,40,0xa12a696b9b11788076a6cb384cac6986b82545e1,ETH Super Set,$0.00,24,https://www.tokensets.com/set/ethdais
40,41,0xac6560df686f3ac7039b0dd6867c874c99d9da06,ETH Volatility Adjusted Set,$0.00,16,https://www.tokensets.com/set/evol
41,42,0xc7d79021cd127a2f35b1e26fe3c4aad67f5c28b8,100 Waves (100W),$0.00,6,https://www.tokensets.com/set/100w
42,43,0xa35fc5019c4dc509394bd4d74591a0bf8852c195,BitEth7525RebalancingSetToken,$0.00,110,https://legacy.tokensets.com/set/btceth7525
43,44,0xdbf5c7d8ac5007667617a15db2c1b1d616c9d302,FlexETH/BTC Set,$0.00,55,https://www.tokensets.com/set/flexethbtc
44,45,0x8abf3a95862619a55fa00cb3e4eedbe113ff468c,Money Printer Go Brrr,$0.00,41,https://legacy.tokensets.com/set/brrr
45,46,0xf43b2f981efc5a611a97951ce4fd7d3bd87f4902,BullBearEthereum Set II,$0.00,28,https://legacy.tokensets.com/set/bbe-1
46,47,0xcae169afde69f297c7817ed5f4a6816c0e38137d,FLEXBTC,$0.00,3,https://www.tokensets.com/set/flexbtc-1
