,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x5274891bec421b39d23760c04a6755ecb444797c,yxUSDC  (yxUSDC),$0.00,2,https://idle.finance/
1,2,0xb299BCDF056d17Bd1A46185eCA8bCE458B00DC4a,IdleDAI v4 [...  (idleDA...),$0.00,235,https://idle.finance/
2,3,0xd2F45883627f26EC34825486ca4c25235A0da0C3,IdleSUSD v4 ...  (idleSU...),$0.00,18,https://idle.finance/
3,4,0xf52cdcd458bf455aed77751743180ec4a595fd3f,yxDAI  (yxDAI),$0.00,2,https://idle.finance/
4,5,0xcddb1bceb7a1979c6caa0229820707429dd3ec6c,IdleUSDC v3 ...  (idleUS...),$0.00,8,https://idle.finance/
5,6,0xf34842d05a1c888ca02769a633df37177415c2f8,IdleUSDC v4 ...  (idleUS...),$0.00,121,https://idle.finance/
6,7,0x1846bdfdb6a0f5c473dec610144513bd071999fb,IdleTUSD v4 ...  (idleTU...),$0.00,6,https://idle.finance/
7,8,0x8c81121b15197fa0eeaee1dc75533419dcfd3151,IdleUSDT v3 ...  (idleUS...),$0.00,5,https://idle.finance/
8,9,0x42740698959761baf1b06baa51efbd88cb1d862b,IdleDAI v3 [...  (idleDA...),$0.00,13,https://idle.finance/
9,10,0x3fe7940616e5bc47b0775a0dccf6237893353bb4,IdleUSDT v4 ...  (idleUS...),$0.00,45,https://idle.finance/
10,11,0xc278041fdd8249fe4c1aad1193876857eea3d68c,IdleWBTC v4 ...  (idleWB...),$0.00,7,https://idle.finance/
