,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x02503CCE689dC3AcCbec46d94a68f3796a70a0e6,GoMoney2  (GOM2),"$2,781,879.00",89,https://animalgo.io/
1,2,0x1f88b2ef9ea3b29c90f559e645fc8cc2dc6f5b27,DOGCHACOIN  (DOGX),$0.00,74,http://www.dogchacoin.com/
2,3,0x20ee4ab82291dD791a07337e07557d89022057b7,GoMoney  (GOM),$0.00,6294,http://animalgo.io/
3,4,0x6bEC0cb45494e7019EE6dFa94439C660b2373944,EtherBone  (ETHBNT),$0.00,12,https://mydogdata.com/
