,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xba5bde662c17e2adff1075610382b9b691296350,SuperRare (RARE),"$39,833,764.00",8793,https://superrare.com/
1,2,0xb932a70a57673d89f4acffbe830e8ed7f75fb9e0,SuperRare (SUPR),$0.00,-,https://superrare.com/
