,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xb4a81261b16b92af0b9f7c4a83f1e885132d81e4,SHIBA INU  (SHIB),"$3,936,552,108.00",1275210,https://shibatoken.com/
1,2,0x27C70Cd1946795B66be9d954418546998b546634,DOGE KILLER  (LEASH),"$27,956,130.00",30234,https://www.shibatoken.com/
2,3,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,xShib Staked...  (xSHIB),$0.00,53906,https://shibatoken.com/
