,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xb705268213d593b8fd88d3fdeff93aff5cbdcfae,Aurora DAO  (AURA),"$41,540,716.00",41932,https://auroradao.com/
1,2,0xcc13fc627effd6e35d2d2706ea3c4d7396c610ea,IDEX Token  (IDEX),"$41,540,716.00",15143,https://idex.market/
2,3,0xcdcfc0f66c522fd086a1b725ea3c0eeb9f9e8814,IDEX Members...  (IDXM),$0.00,1590,https://auroradao.com/
