,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xca7a287c4e65e61c5a599e4e6947dbcb5cce33c1,99East  (99EAST),$0.00,1,https://www.99east.com/
1,2,0x6dbb5378961c6bb18f0e9bf503ec00ee5ca6c4f2,Canamex Gold  (CXGLD),$0.00,1,https://www.canamexgold.com/
2,3,0xf9f3458db4e753bb511834275ecf60817234e77e,RobotInfra  (ROBOT),$0.00,1,https://www.robotinfra.com/
3,4,0xf1dd65acebf57d31eabc61ec9f2d2829e7d986d0,BRIX Interna...  (BRIXCO...),$0.00,1,https://www.brix.international/
4,5,0xe156bac00c399296b5eb2f52fe439227e24cbfce,Bookya  (BKYA),$0.00,1,https://www.bookya.com/
5,6,0xed9dec5497fa2feb653acd4a3862740ae705c382,Canamex Silv...  (CXSLV),$0.00,1,https://www.canamexgold.com/
