,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xf2eab3a2034d3f6b63734d2e08262040e3ff7b48,CANDY  (CANDY),$0.00,102402,https://candy.one/
1,2,0x9d707701a56655202379f6b4ca5109bcc1c3d7ec,Decentralize...  (DVP),$0.00,6511,https://dvpnet.io/
2,3,0x8e30ea2329d95802fd804f4291220b0e2f579812,STAKD  (SKD),$0.00,376,https://stakd.tech/
