,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x1b073382e63411e3bcffe90ac1b9a43fefa1ec6f,Folgory Coin  (FLG),"$2,007,426.00",6776,https://folgory.com/
1,2,0x8b4519ed0d21c10f89dad11ba2ce0641aea211c9,Dether  (DTH),"$183,831.00",4316,https://dether.io/
2,3,0x691c25C461DaFC47792b6E4d674FBB637bca1C6F,Eristica TOK...  (ERT),$0.00,6098,https://eristica.com/
3,4,0x92A5B04D0ED5D94D7a193d1d334D3D16996f4E13,iBBT Utility...  (iBBT),$0.00,5772,https://ibbt.io/
4,5,0x5e040aC72140F0617bC24aB7134c0C6eCae0e965,CryptoCasher  (CRR),$0.00,20,https://cryptocasher.io/
5,6,0x5adc961d6ac3f7062d2ea45fefb8d8167d44b190,Bitpanda Eco...  (BEST),$0.00,774,https://www.bitpanda.com/en/best
