,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x016ee7373248a80bde1fd6baa001311d233b3cfa,3X Long Ethe...  (ETHBUL...),"$614,341.00",1492,https://ftx.com/tokens/ETHBULL
1,2,0x871baed4088b863fd6407159f3672d70cd34837d,3X Short Bit...  (BEAR),$0.00,1378,https://ftx.com/tokens/BEAR
2,3,0x68eb95dc9934e19b86687a10df8e364423240e94,3X Long Bitc...  (BULL),$0.00,1997,https://ftx.com/tokens/BULL
3,4,0x2f5e2c9002c058c063d21a06b6cabb50950130c8,3X Short Eth...  (ETHBEA...),$0.00,657,https://ftx.com/tokens/ETHBEAR
4,5,0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,FTT  (FTX To...),$0.00,27529,https://ftx.com/
