,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0x438532...96C83449,tomi Token  (TOMI),"$325,724,822.00",9364,https://tomi.com/,0x4385328cc4d643ca98dfea734360c0f596c83449
1,2,0x64aa33...D7e7f1D5,Olympus  (OHM),"$200,115,708.00",6792,https://www.olympusdao.finance/,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5
2,3,0x9E32b1...53D6ed8e,Metis Token  (Metis),"$80,507,662.00",17179,https://www.metis.io/,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e
3,4,0xc98D64...e7B8D57F,RSS3  (RSS3),"$38,789,777.00",20572,https://rss3.io/,0xc98d64da73a6616c42117b582e832812e7b8d57f
4,5,0xcAAfF7...7065bFF1,Wrapped KRT ...  (KRT),"$15,988,533.00",30,https://terra.money/,0xcaaff72a8cbbfc5cf343ba4e26f65a257065bff1
5,6,0x6Bc40d...90d7Adc0,SnailBrook  (SNAIL),"$14,147,315.00",2378,https://www.snailbrook.ai/,0x6bc40d4099f9057b23af309c08d935b890d7adc0
6,7,0x3D6583...c30776Df,CircuitsOfVa...  (Coval),"$12,987,607.00",8627,https://circuitsofvalue.com/,0x3d658390460295fb963f54dc0899cfb1c30776df
7,8,0xe431a4...53c41373,Trias Token  (TRY),"$11,207,889.00",693,https://www.trias.one/,0xe431a4c5db8b73c773e06cf2587da1eb53c41373
8,9,0x37fE0f...CFE7361d,Civilization  (CIV),"$7,324,347.00",4141,https://www.civfund.com/,0x37fe0f067fa808ffbdd12891c0858532cfe7361d
9,10,0x9DFAD1...f5845BBA,Botto  (BOTTO),"$4,035,927.00",3490,https://botto.com/,0x9dfad1b7102d46b1b197b90095b5c4e9f5845bba
10,11,0x420a24...8B1Ac840,JumpToken  (JMPT),"$3,685,193.00",1,https://www.jumptask.io/,0x420a24c9c65bd44c48bfb1cc8d6cd1ea8b1ac840
11,12,0xc691bc...dE9f2CED,POLARIS SHAR...  (POLA),"$2,843,708.00",1044,https://polarishare.io/,0xc691bc298a304d591Ad9b352c7A8D216dE9f2CED
12,13,0x4F0870...84A71870,Flute  (FLUT),"$1,647,099.00",736,https://www.flut.cloud/,0x4f08705fb8f33affc231ed66e626b40e84a71870
13,14,0xD7D8f3...5889FA52,CLearingHous...  (CLH),"$1,094,877.00",540,https://cleardao.com/,0xd7d8f3b8bc8bc48d3acc37879eaba7b85889fa52
14,15,0xD502F4...1186Bc98,Integral  (ITGR),"$892,578.00",1849,https://integral.link/,0xd502f487e1841fdc805130e13eae80c61186bc98
15,16,0xD4cec8...37Ed6813,Ledgis  (LED),"$761,150.00",151,http://en.ledgis.io/,0xd4cec87f522a0d75a16a85072f3b439737ed6813
16,17,0xdDF7Fd...15DbfD0A,SocialGood  (SG),"$451,983.00",21794,https://socialgood.inc/,0xddf7fd345d54ff4b40079579d4c4670415dbfd0a
17,18,0x186D0B...E2dA00bf,TravaFinance...  (TRAVA),"$373,321.00",61,https://trava.finance/,0x186D0Ba3dfC3386C464eECd96A61fBB1E2dA00bf
18,19,0x86149C...6619BB29,BANCACY  (BNY),"$311,726.00",503,https://www.bancacy.com/,0x86149c67e57c749d0a12e6d6c2bf1b616619bb29
19,20,0x8530b6...e62762eD,Meta Doge  (METADO...),"$277,636.00",2434,https://metadogetoken.com,0x8530b66ca3ddf50e0447eae8ad7ea7d5e62762ed
20,21,0x08AD83...4AB97802,Robonomics W...  (RWS),"$230,026.00",730,https://robonomics.network/,0x08AD83D779BDf2BBE1ad9cc0f78aa0D24AB97802
21,22,0x5925f6...69558222,OLXA  (OLXA),"$192,199.00",372,https://www.olxacoin.com/,0x5925f67d2767d937f47141dac24166b469558222
22,23,0x2D80f5...aEC94e20,AGA Token  (AGA),"$172,251.00",818,https://agatoken.com/,0x2D80f5F5328FdcB6ECeb7Cacf5DD8AEDaEC94e20
23,24,0xfDF574...78063F0B,VANTA Token  (VANTA),"$138,320.00",659,https://vanta.network/,0xfdf574766ba1a96a553e175aeffa85ad78063f0b
24,25,0x260227...75650983,Vader  (VADER),"$133,648.00",5904,https://www.vaderprotocol.org/,0x2602278ee1882889b946eb11dc0e810075650983
25,26,0x7f3141...6a51CB26,X  (X),"$132,581.00",985,https://x.xyz/,0x7f3141c4d6b047fb930991b450f1ed996a51cb26
26,27,0xcf4C68...09a716AC,SHIELD  (Dejita...),"$94,378.00",508,https://dejitarushirudo.io/,0xcf4c68db4c2fa0bf58df07b14f45ce7709a716ac
27,28,0x939B46...092b1649,DAPP TOKEN  (DAPP),"$93,329.00",50,https://liquidapps.io/,0x939B462ee3311f8926c047D2B576C389092b1649
28,29,0x33d63B...344cf5F1,DATA Economy...  (DATA),"$84,803.00",476,https://www.indexcoop.com/,0x33d63ba1e57e54779f7ddaeaa7109349344cf5f1
29,30,0x122A86...D0d94A5f,ITL (Italian...  (ITL),"$52,239.00",262,https://www.italianlira.ws/,0x122A86b5DFF2D085AfB49600b4cd7375D0d94A5f
30,31,0xFCf8a5...79bf5F12,wPIRL TO ETH  (wPIRL),"$36,231.00",46,https://pirl.io/,0xFCf8a5B6c0959CB0d3425Afc3B9B39fF79bf5F12
31,32,0xBC46D9...16C4B835,LiteXToken  (LXT),"$32,613.00",121341,http://litex.io/,0xbc46d9961a3932f7d6b64abfdec80c1816c4b835
32,33,0xDB1302...6B6Ae733,Ubricoin  (UBN),"$27,101.00",69975,https://ubricoin.ubrica.com/,0xdb13025b219db5e4529f48b65ff009a26b6ae733
33,34,0x04E0Af...B0e8cF59,Sensitrust T...  (SETS),"$21,124.00",283,https://www.sensitrust.io/,0x04E0Af0af1b7f0023c6B12af5a94Df59B0e8cF59
34,35,0xFb5a55...b7f3a98E,ThingsOpreat...  (TOS),"$17,758.00",108136,http://www.toschain.org/,0xfb5a551374b656c6e39787b1d3a03feab7f3a98e
35,36,0x60eB33...Ce4CB3b5,dotbit: Web3...  (DOTBIT),$0.00,-,https://www.did.id/,0x60eB332Bd4A0E2a9eEB3212cFdD6Ef03Ce4CB3b5
36,37,0x3F6946...3ba94bad,VARC  (VARC),$0.00,240,http://www.varc.io/,0x3f694635ab69b1b5e7f001de26892cc63ba94bad
37,38,0x3DBB00...bA81E34B,StaFi rMATIC  (rMATIC),$0.00,10,https://stafi.io/,0x3dbb00c9be5a327e25caf4f650844c5dba81e34b
38,39,0xfd4168...E85d3908,The APIs  (API),$0.00,461,https://www.theapis.xyz/,0xfd4168e642ebd04c3684a6cdb3a5e86de85d3908
39,40,0x7b3296...37b7D9cB,GoldeNugget ...  (GNTO),$0.00,123,https://www.goldenugget.ch/,0x7b3296198f8a548edf89bdb16864da8f37b7d9cb
40,41,0x317817...53D27252,Candao  (CDO),$0.00,1,http://candao.io/,0x3178176441ddf503d91a6513b0547c4253d27252
41,42,0xA92cDf...ed836148,DeFi.ch  (DFCH),$0.00,628,https://www.defi.ch,0xa92cdf011c895780733b2a6a6e15c4c1ed836148
42,43,0x673A27...98424d51,MultiStrateg...  (MSC),$0.00,440,https://multistrategies.capital/,0x673A2722e5a8f614bEAA66a2Ba73384D98424d51
43,44,0x7D48FB...C75841e9,DOOR  (DOOR),$0.00,6634,https://doorcoin.com/,0x7d48fbe0a877bb1f511fcf9b57f12420c75841e9
44,45,0x56C64e...6Dc3Dbb4,Bigcoin  (BIG),$0.00,69,https://www.bigcoin.cc/,0x56C64e280ef1262DA370d2c5862Bb61C6Dc3Dbb4
45,46,0x44e28f...E01e2cC4,vSPACEX Toke...  (vSPACE...),$0.00,58,https://itovault.com/,0x44e28f2acc84c36373badcd681749d38e01e2cc4
46,47,0x7a545E...12535F11,Baguette Tok...  (BGTT),$0.00,430,https://baguettetoken.com/,0x7a545Ed3863221A974F327199Ac22F7f12535F11
47,48,0xeB8eec...f8f80419,MetaMEMO  (MEMO),$0.00,59,https://www.memolabs.org/,0xeb8eec5a2dbf6e6f4cc542ad31cce706f8f80419
48,49,0xE4F6D4...a4d9c920,Donkey  (DONK),$0.00,820,https://www.projectdonkey.com/,0xe4f6d46c244bb7cf3e218cdfb5c35cf9a4d9c920
49,50,0x8a1a94...7e8091ab,Coinnec  (COI),$0.00,1893,http://coinnec.com/,0x8a1a9477a710d470575b1da335e524b27e8091ab
50,51,0xaC12e8...64b59973,POPKON  (POPK),$0.00,748,https://www.popkon.io/,0xac12e8f6b0c17d7b736a800920b336d764b59973
51,52,0x1CC481...6078F309,Iron Bank CH...  (ibCHF),$0.00,101,https://fixedforex.fi/,0x1cc481ce2bd2ec7bf67d1be64d4878b16078f309
52,53,0x31932E...eE77Fbbe,Staked Olymp...  (sOHM),$0.00,549,https://www.olympusdao.finance/,0x31932e6e45012476ba3a3a4953cba62aee77fbbe
53,54,0xEfFeA5...a29472D9,Zpay  (ZPAY),$0.00,9076,https://zantepay.com/,0xeffea57067e02999fdcd0bb45c0f1071a29472d9
54,55,0x71fbC1...2f31a410,revelation.f...  (ADAO),$0.00,4086,http://revelationdao.org/,0x71fbC1d795FcfBcA43A3ebF6de0101952f31a410
55,56,0x18C525...8E9d0F85,Bidooh Token  (DOOH),$0.00,2856,https://bidooh.io/,0x18c525cce3ad9a48d82f91b874754be78e9d0f85
56,57,0xDfC596...aa667714,Dejitaru Odi...  (ODIN),$0.00,107,https://dejitaruodin.com,0xdfc5964141c018485b4d017634660f85aa667714
57,58,0xf691c8...0E4943BE,Delta 8X  (DX8X),$0.00,134,https://dx8crypto.com/,0xf691c886e5a651852b8b0aa30153e01d0e4943be
58,59,0x430c67...C93b7233,Squid Game  (SQUID),$0.00,8,https://www.squidgameholders.club/,0x430c67eD118F0637ffE74C98e9B90919C93b7233
59,60,0x864035...dEAC079C,DEVITA  (LIFE),$0.00,1004,https://devita.global/,0x8640353CDc9778DEaB0dF45D12FB3013dEAC079C
60,61,0x24E79e...04cdB0E0,Paladin stkA...  (palStk...),$0.00,73,http://paladin.vote,0x24e79e946dea5482212c38aab2d0782f04cdb0e0
61,62,0x799ebf...ECe32824,BTRST  (BTRST),$0.00,4234,https://www.usebraintrust.com/,0x799ebfabe77a6e34311eeee9825190b9ece32824
