,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0x56F123...eB9bf6c8,MCP Pet  (MCPP),$0.00,-,https://www.megacryptopolis.com,0x56f123785b54978c6c0b117f15d3ee69eb9bf6c8
1,2,0xF06059...F7687685,MCP Citizen  (MCPC),$0.00,-,https://www.megacryptopolis.com,0xf06059f01f6f08a603c939359a0a1186f7687685
2,3,0x2594d8...D132D0Bd,MCP Applianc...  (MCPA),$0.00,-,https://www.megacryptopolis.com,0x2594d80da5f2e4f742d1e479eb9408aad132d0bd
3,4,0x98Ff45...b6F20174,MCP Resource  (MCPR),$0.00,-,https://www.megacryptopolis.com,0x98ff4553a3dcbf5e4ff8b5d4cc6fb763b6f20174
4,5,0x3218A0...ba13E654,MegaCryptoPo...  (MEGA),$0.00,861,https://mcp3d.com/,0x3218A02F8F8B5c3894ce30EB255F10Bcba13E654
5,6,0xBA7a12...688b365D,MCP Pack  (MCPP),$0.00,-,https://www.megacryptopolis.com,0xba7a1265933be28ee36841f8c2170d51688b365d
