,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0xCC8Fa2...D6cAAa25,Smooth Love ...  (SLP),"$122,585,342.00",56483,https://axieinfinity.com/,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25
1,2,0xEC0A09...B133FDCf,Wrapped Orig...  (WOA),$0.00,104,https://axieinfinity.com/,0xEC0A0915A7c3443862B678B0d4721C7aB133FDCf
2,3,0xBB0E17...0327B28b,Axie Infinit...  (AXS),$0.00,69711,https://axieinfinity.com/,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b
3,4,0xF5b0A3...3FFEcb8d,Axie  (AXIE),$0.00,45280,https://axieinfinity.com/,0xf5b0a3efb8e8e4c201e2a935f110eaaf3ffecb8d
