,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0x7C07F7...85256A84,Interest Com...  (icETH),"$17,161,311.00",1503,https://www.indexcoop.com/,0x7c07f7abe10ce8e33dc6c5ad68fe033085256a84
1,2,0x095490...08464cab,Index  (INDEX),"$13,390,743.00",4828,https://www.indexcoop.com/index-token,0x0954906da0Bf32d5479e25f46056d22f08464cab
2,3,0x0B498f...F9801c2b,BTC 2x Flexi...  (BTC2x-...),"$1,659,429.00",738,https://www.tokensets.com/portfolio/btcfli,0x0b498ff89709d3838a063f1dfa463091f9801c2b
3,4,0x341c05...970bB3BE,Diversified ...  (dsETH),"$644,650.00",56,https://indexcoop.com/,0x341c05c0e9b33c0e38d64de76516b2ce970bb3be
4,5,0x72e364...9Cd634D7,Metaverse In...  (MVI),$0.00,11140,https://www.tokensets.com/portfolio/mvi,0x72e364f2abdc788b7e918bc238b21f109cd634d7
5,6,0xAa6E81...6e5665BD,ETH 2x Flexi...  (ETH2x-...),$0.00,4094,https://indexcoop.com/ethereum-flexible-leverage-i...,0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd
