,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0x6399C8...a3650E70,Premia  (PREMIA),"$50,845,266.00",2099,https://premia.finance/,0x6399c842dd2be3de30bf99bc7d1bbf6fa3650e70
1,2,0xF1bB87...330377F9,Staked Premi...  (xPREMI...),$0.00,348,https://premia.finance/,0xF1bB87563A122211d40d393eBf1c633c330377F9
