,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0x0aBCFb...f55cF5f5,ANY Litecoin  (anyLTC),"$6,644,319,955.00",15,https://anyswap.exchange/bridge,0x0abcfbfa8e3fda8b7fba18721caf7d5cf55cf5f5
1,2,0x4E1536...73717870,Fantom Token  (FTM),"$1,291,425,469.00",105909,https://fantom.foundation/,0x4e15361fd6b4bb609fa63c81a2be19d873717870
2,3,0x00E856...d9D116a4,Shiden  (SDN),"$26,970,507.00",27,https://shiden.astar.network/,0x00e856ee945a49bb73436e719d96910cd9d116a4
3,4,0x24EF15...bba41De7,ABITSHADOW T...  (ABST),"$148,406.00",2,https://www.abitshadow.com/,0x24ef1528595048531595c85557da4908bba41de7
4,5,0x7EA2be...5E329d29,USDC  (anyUSD...),$0.00,51,https://multichain.org/,0x7ea2be2df7ba6e54b1a9c70676f668455e329d29
5,6,0xF7428F...55c8A8D3,XIDO FINANCE  (anyXID...),$0.00,-,https://multichain.org/,0xf7428ffcb2581a2804998efbb036a43255c8a8d3
6,7,0x22648C...a4154Ebc,Tether USD  (anyUSD...),$0.00,64,,0x22648c12acd87912ea1710357b1302c6a4154ebc
7,8,0x64875A...26b08b2F,CelsiusX Wra...  (cxADA),$0.00,1,https://celsiusx.io/,0x64875aaa68d1d5521666c67d692ee0b926b08b2f
8,9,0xf9e293...aA7cF2dD,CelsiusX Wra...  (cxDOGE),$0.00,1,https://celsiusx.io/,0xf9e293d5d793ddc1ae4f778761e0b3e4aa7cf2dd
