,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0xBBbbCA...ec7AEafD,LoopringCoin...  (LRC),"$459,253,489.00",166088,https://loopring.org/,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd
1,2,0xae7873...74Fc6393,Rocket Pool ...  (rETH),"$350,281,702.00",10429,https://www.rocketpool.net/,0xae78736cd615f374d3085123a210448e74fc6393
2,3,0xBA11D0...186d7f55,BandToken  (BAND),"$244,295,054.00",33633,https://bandprotocol.com/,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55
3,4,0x0c7D5a...471CAb9c,Bifrost  (BFC),"$100,360,422.00",3554,https://thebifrost.io/,0x0c7D5ae016f806603CB1782bEa29AC69471CAb9c
4,5,0x57B946...0e58D26C,Marlin POND  (POND),"$93,032,230.00",9332,https://www.marlin.pro/,0x57b946008913b82e4df85f501cbaed910e58d26c
5,6,0x196f47...38486988,Reserve  (RSV),"$28,600,125.00",458,https://reserve.org/,0x196f4727526eA7FB1e17b2071B3d8eAA38486988
6,7,0xe6fd75...72431867,ELA on Ether...  (ELA),"$27,053,476.00",594,https://www.elastos.org/,0xe6fd75ff38Adca4B97FBCD938c86b98772431867
7,8,0xE5Dada...3D0Df71C,Dock  (DOCK),"$19,680,693.00",28168,https://dock.io/,0xe5dada80aa6477e85d09747f2842f7993d0df71c
8,9,0xE884cc...571cCF85,Ultiledger  (ULT),"$16,894,394.00",10219,https://www.ultiledger.io/,0xe884cc2795b9c45beeac0607da9539fd571ccf85
9,10,0xBa3335...69a9Ab5D,Gearbox  (GEAR),"$13,947,557.00",5235,https://gearbox.fi/,0xba3335588d9403515223f109edc4eb7269a9ab5d
10,11,0xB4A3B0...a3D59008,Sperax  (SPA),"$13,195,586.00",10388,https://sperax.io/,0xb4a3b0faf0ab53df58001804dda5bfc6a3d59008
11,12,0x3496B5...234c3079,NUM Token  (NUM),"$12,068,810.00",876,https://www.numbersprotocol.io/,0x3496b523e5c00a4b4150d6721320cddb234c3079
12,13,0x9e3319...508A46c7,UTN-P: Unive...  (UTNP),"$11,749,146.00",12246,https://universablockchain.com/,0x9e3319636e2126e3c0bc9e3134aec5e1508a46c7
13,14,0x31429d...a9e214c2,ANGLE  (ANGLE),"$11,689,494.00",2705,https://app.angle.money/#/,0x31429d1856ad1377a8a0079410b297e1a9e214c2
14,15,0xD528cf...26B5a483,Paribus  (PBX),"$9,414,756.00",3567,https://paribus.io/,0xd528cf2e081f72908e086f8800977df826b5a483
15,16,0xC28e93...94Fe7DF2,QuadrantProt...  (eQUAD),"$7,988,820.00",3862,https://www.quadrantprotocol.com/,0xc28e931814725bbeb9e670676fabbcb694fe7df2
16,17,0x3aFfCC...EFd1ECBe,DSLA  (DSLA),"$7,141,230.00",8865,https://stacktical.com/,0x3affcca64c2a6f4e3b6bd9c64cd2c969efd1ecbe
17,18,0x06450d...599a6Fb8,XEN Crypto  (XEN),"$6,891,078.00",70807,https://xen.network,0x06450dEe7FD2Fb8E39061434BAbCFC05599a6Fb8
18,19,0x4946Fc...f44AC121,FOAM Token  (FOAM),"$5,452,400.00",3447,https://foam.space/,0x4946fcea7c692606e8908002e55a582af44ac121
19,20,0x954b89...5afcD708,Cardstack  (CARD),"$4,762,037.00",6470,https://cardstack.com/overview,0x954b890704693af242613edef1b603825afcd708
20,21,0x9B99Cc...d653FEBe,Antimatter.F...  (MATTER),"$4,682,966.00",5147,https://antimatter.finance/,0x9b99cca871be05119b2012fd4474731dd653febe
21,22,0x56A86d...B4E60Ba4,StackOS  (STACK),"$4,250,163.00",1705,https://www.stackos.io/,0x56a86d648c435dc707c8405b78e2ae8eb4e60ba4
22,23,0x6100dd...8aBcB771,Ethereans  (OS),"$3,888,209.00",1265,https://ethereanslabs.com/,0x6100dd79fcaa88420750dcee3f735d168abcb771
23,24,0x0cEC1A...bDE6844e,PoolTogether  (POOL),"$2,806,360.00",8429,https://pooltogether.com/,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e
24,25,0x0eC9F7...5A7e37da,BlackPool To...  (BPT),"$2,774,057.00",3564,https://blackpool.finance/,0x0ec9f76202a7061eb9b3a7d6b59d36215a7e37da
25,26,0x0B498f...F9801c2b,BTC 2x Flexi...  (BTC2x-...),"$1,659,429.00",738,https://www.tokensets.com/portfolio/btcfli,0x0b498ff89709d3838a063f1dfa463091f9801c2b
26,27,0x100100...47d47ED3,Hundred Fina...  (HND),"$1,086,512.00",764,https://hundred.finance,0x10010078a54396F62c96dF8532dc2B4847d47ED3
27,28,0x69fa0f...3D2Ce71c,XRUNE Token  (XRUNE),"$1,010,347.00",8687,https://www.thorstarter.org/,0x69fa0fee221ad11012bab0fdb45d444d3d2ce71c
28,29,0x30f271...D5F0b9b3,Decentr  (DEC),"$959,551.00",7284,https://decentr.net/,0x30f271C9E86D2B7d00a6376Cd96A1cFBD5F0b9b3
29,30,0xf5cB35...3b291B41,Wrapped BIS  (wBIS),"$675,431.00",54,https://bismuth.finance/,0xf5cb350b40726b5bcf170d12e162b6193b291b41
30,31,0x942365...4C24958c,VegaWallet  (VGW),"$552,984.00",395,https://vegawallet.com/,0x94236591125e935f5ac128bb3d5062944c24958c
31,32,0xf0Ee6b...d15A23e4,Enigma  (ENG),"$403,280.00",10928,https://enigma.co/,0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4
32,33,0xeE1edD...852DA61F,LunaFi  (LFI),"$379,875.00",3,https://lunafi.io/,0xee1edd77f16b7867e026a4d32ef45dac852da61f
33,34,0x9AF839...355493A1,Hydro Protoc...  (HOT),"$290,467.00",26329,https://hydroprotocol.io/,0x9af839687f6c94542ac5ece2e317daae355493a1
34,35,0x260227...75650983,Vader  (VADER),"$277,784.00",5871,https://www.vaderprotocol.org/,0x2602278ee1882889b946eb11dc0e810075650983
35,36,0x2D80f5...aEC94e20,AGA Token  (AGA),"$251,761.00",819,https://agatoken.com/,0x2D80f5F5328FdcB6ECeb7Cacf5DD8AEDaEC94e20
36,37,0x1a7a8B...723ab0DB,AppCoins  (APPC),"$239,478.00",11076,https://appcoins.io/,0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db
37,38,0x83984d...F0F66B6d,REMME  (REM),"$138,996.00",5114,https://www.remme.io/,0x83984d6142934bb535793a82adb0a46ef0f66b6d
38,39,0xBD100d...3f1Be056,iDeFiYieldPr...  (iDYP),"$134,886.00",159,https://dypius.com/,0xbd100d061e120b2c67a24453cf6368e63f1be056
39,40,0x469eDA...415cB1d9,FLUX  (FLUX),"$79,392.00",826,https://datamine.network/,0x469eDA64aEd3A3Ad6f868c44564291aA415cB1d9
40,41,0x011864...8138aF05,Zerogoki Tok...  (REI),"$58,505.00",438,https://zerogoki.org,0x011864d37035439e078d64630777ec518138af05
41,42,0xBDDab7...eCE1D823,Ebakus  (EBK),"$52,438.00",400762,https://www.ebakus.com/,0xbddab785b306bcd9fb056da189615cc8ece1d823
42,43,0xB37a76...67Cd3B00,Covalent Tok...  (COVA),"$46,200.00",32111,https://covalent.ai/,0xb37a769b37224449d92aac57de379e1267cd3b00
43,44,0xbbFF86...7Da3D4b4,Sharder  (SS),"$36,323.00",4754,https://sharder.org/,0xbbff862d906e348e9946bfb2132ecb157da3d4b4
44,45,0xb736bA...3962f13C,Bridge Proto...  (BRDG),"$34,200.00",569,http://www.bridgeprotocol.io/,0xb736bA66aAd83ADb2322D1f199Bfa32B3962f13C
45,46,0x47b28F...c4B35129,FNB Token  (FNB),"$27,241.00",1995,https://fnbprotocol.io/fnb/index_eng.php,0x47b28f365bf4cb38db4b6356864bde7bc4b35129
46,47,0x752Efa...a75EF1e4,CompliFi  (COMFI),"$15,459.00",848,https://compli.fi/,0x752Efadc0a7E05ad1BCCcDA22c141D01a75EF1e4
47,48,0x3E1d5A...612b1322,HyperQuant T...  (HQT),"$5,529.00",7039,https://hyperquant.net/en,0x3e1d5a855ad9d948373ae68e4fe1f094612b1322
48,49,0xB33440...334B761E,Sins  (SIN),"$2,182.00",913,https://sins.finance/,0xB33440566865F4433e28f90f61f0A8ec334B761E
49,50,0x91bF38...aed74bd8,NXTSCORE  (NXTX),$0.00,70,https://nxtscore.com/,0x91bf381b418774f67b9af42c93b0d2a3aed74bd8
50,51,0x332E82...d42B0B59,CheeseFry  (CHEESE),$0.00,423,https://chfry.finance/,0x332e824e46fceeb9e59ba9491b80d3e6d42b0b59
51,52,0x7105AA...dBA67Da0,X7DAO  (X7DAO),$0.00,71,https://linktr.ee/x7_protocol,0x7105AA393b9cF9b2497b460837313EA3dBA67Da0
52,53,0xea3Fb6...01293DBe,Vader USD  (USDV),$0.00,52,https://www.vaderprotocol.org/,0xea3Fb6f331735252E7Bfb0b24b3B761301293DBe
53,54,0x8Dbd43...9C6Ffee1,GoldMint  (GLDM),$0.00,83,https://goldmint.finance/,0x8Dbd43048e60e3c9a602de7F5f1F1c8A9C6Ffee1
54,55,0xB7bB4B...c625c172,LockToken  (LOCK),$0.00,155,https://www.keykey.fi/,0xB7bB4B08995b96Bb5E577c5B02A237a6c625c172
55,56,0xaEeb51...61EFeB68,INTDESTCOIN  (INTD),$0.00,1,https://intdestcoin.com/,0xaeeb517e65501bcd72399d639a5d993661efeb68
56,57,0x179b73...25CCC3e0,Generation  (GEN),$0.00,368,https://gen.foundation/,0x179b734d0291fa9e3a4728c7c27866ee25ccc3e0
57,58,0x679131...806c3916,Trustlines N...  (TLN),$0.00,646,https://trustlines.network/,0x679131F591B4f369acB8cd8c51E68596806c3916
58,59,0x31d4Eb...7D6F0BA9,USDM  (USDM),$0.00,164,https://mochi.fi/,0x31d4eb09a216e181ec8a43ce79226a487d6f0ba9
59,60,0x603778...13a206B2,WIZ  (WIZ),$0.00,447,https://wiz-protocol.com/,0x603778e5e07e180e300bd10df7fa626313a206b2
60,61,0xA92a86...9cAFb5ab,PoolTogether...  (PcUNI),$0.00,530,https://pooltogether.com/,0xa92a861fc11b99b24296af880011b47f9cafb5ab
61,62,0xE68fb1...cdA5C1Fc,Shinarium  (SHINAR...),$0.00,127,https://shinarium.org,0xe68fb107710c59154ea15d5e0221d37bcda5c1fc
62,63,0x27B85f...a7608C69,PT Compound ...  (PCcCOM...),$0.00,228,https://pooltogether.com/,0x27b85f596feb14e4b5faa9671720a556a7608c69
63,64,0x70861e...9eAd37B1,DOS Network ...  (DOS),$0.00,3381,https://dos.network/,0x70861e862e1ac0c96f853c8231826e469ead37b1
64,65,0x19C987...067869B3,Oath Protoco...  (OATH),$0.00,671,https://www.oathprotocol.com/,0x19c9872640ec38c2cf36c0f04d1365ef067869b3
65,66,0xa5a2Af...011FD329,Tunnel  (TNI),$0.00,195,https://tunnelprotocol.io/,0xa5a2Af22EAc6f050227d844B108c2B2A011FD329
66,67,0x5E51F6...05cFbAbE,CREDITCOIN  (CCOIN),$0.00,10215,https://cointoken.io/,0x5e51f6841d2f188c42c7c33a6a5e77fb05cfbabe
67,68,0x536381...2eAb4c92,Pantos Token  (PAN),$0.00,958,https://pantos.io/,0x536381a8628dbcc8c70ac9a30a7258442eab4c92
68,69,0x3774E8...FAa71DAB,Strike USDC  (sUSDC),$0.00,24,https://strike.org/,0x3774e825d567125988fb293e926064b6faa71dab
69,70,0x1F8320...11225d46,NToken0001  (N0001),$0.00,192,https://www.nestprotocol.org,0x1f832091faf289ed4f50fe7418cfbd2611225d46
70,71,0xBBeca8...7dC26eE0,hiMEEBITS  (hiMEEB...),$0.00,27,https://www.fracton.cool/,0xbbeca80a4c99c3b1bd3c10e64595d0fc7dc26ee0
71,72,0x295B42...2791Ec8c,Xi Token  (XI),$0.00,3658,https://www.xiprotocol.io/,0x295b42684f90c77da7ea46336001010f2791ec8c
72,73,0x043C30...9F1340b1,SUM  (SUM),$0.00,8139,https://www.sumswap.org/#/,0x043c308bb8a5ae96d0093444be7f56459f1340b1
73,74,0x5bBA9f...Ff3BBdCe,CyberCrowd P...  (CCP),$0.00,1643,https://www.cybercrowd.org/,0x5bba9fc8cad4c6ccc0e9807a50247d86ff3bbdce
74,75,0x3700Ad...3F58eCAB,hiDOODLES  (hiDOOD...),$0.00,56,https://www.fracton.cool/,0x3700adfd26d5bc062cb8b8a77e68fbd43f58ecab
75,76,0x0C7E25...470bC8c5,Decentralize...  (DBTC),$0.00,4986,https://dbtc.plus,0x0c7e25e15e9f6818fa2770107b3ba565470bc8c5
76,77,0xE7eaec...fB7280b9,Doge Protoco...  (dogep),$0.00,997,https://dogeprotocol.org/,0xe7eaec9bca79d537539c00c58ae93117fb7280b9
77,78,0x24E79e...04cdB0E0,Paladin stkA...  (palStk...),$0.00,72,http://paladin.vote,0x24e79e946dea5482212c38aab2d0782f04cdb0e0
78,79,0x33DaD8...a0197120,X7 Protocol  (X7),$0.00,107,https://linktr.ee/x7_protocol,0x33DaD834eca1290A330C4C4634bC3b64a0197120
79,80,0xcd9d44...D79CA98F,Centaur Dece...  (CXDT),$0.00,4,https://centaur.link/,0xcd9d4499dfDB7D02BF3A2a993d046089D79CA98F
80,81,0xcE4934...C484806d,Wrap Coin  (WRAP),$0.00,104,https://wrapprotocol.network/,0xcE4934f9c75Ae6eF8D39179a50DAB716C484806d
81,82,0x93E018...33dBbDdB,ETH RSI 60/4...  (ETHRSI...),$0.00,371,https://www.tokensets.com/set/ethrsi6040,0x93e01899c10532d76c0e864537a1d26433dbbddb
82,83,0x853A2f...271e8f79,TYR Protocol  (TYR),$0.00,94,https://tyrdegen.com/,0x853A2f58C888cea0c57204645D21D3a2271e8f79
83,84,0x334cBb...F54514CF,PoolTogether...  (PcDAI),$0.00,3658,https://pooltogether.com/,0x334cbb5858417aee161b53ee0d5349ccf54514cf
84,85,0x6F0f28...b156365a,Elena Protoc...  (ELENA),$0.00,229,https://app.elena.finance/,0x6f0f28ceee6ae686ee0f939375674c01b156365a
85,86,0x36b679...66Bd4CBb,Standard  (xMARK),$0.00,229,https://benchmarkprotocol.finance/,0x36b679bd64ed73dbfd88909cdcb892cb66bd4cbb
86,87,0x0fe629...Caa48a3f,Mask  (MASK),$0.00,288,https://nftx.org/#/,0x0fe629d1e84e171f8ff0c1ded2cc2221caa48a3f
87,88,0xd714d9...7ef9Dbe2,BlackHole.BL...  (BLACK),$0.00,518,https://blackhole.black,0xd714d91a169127e11d8fab3665d72e8b7ef9dbe2
88,89,0xB70f8A...1ac4296A,SaveTheMoon....  (MOONs),$0.00,62,https://savethemoon.io/,0xb70f8a3029cf10fd9e4a072a280484691ac4296a
89,90,0x00A7EC...027C2B02,hiENS4  (hiENS4),$0.00,26,https://www.fracton.cool/,0x00A7EC2F2b451cb0233E8aDbf4C9a951027C2B02
90,91,0x086B00...E875A8A9,TENA  (TENA),$0.00,59,https://tenaprotocol.io/,0x086b00cf35e8873636384cd2b424c39ae875a8a9
91,92,0xD6236b...288c252B,Gopher Token  (GOP),$0.00,188,https://gopherfoundation.io/,0xd6236b5f79253bc7d409746d52bba01d288c252b
92,93,0x06D5cA...2BDBaB20,X7m105  (X7m105),$0.00,176,https://x7.finance/,0x06D5cA7C9accd15a87d4993A421B7e702BDBaB20
93,94,0xBC8672...73e10388,Ink Protocol  (XNK),$0.00,11931,https://paywithink.com/,0xbc86727e770de68b1060c91f6bb6945c73e10388
94,95,0xE61776...2a3b08ED,GoldMint Sha...  (SGLDM),$0.00,143,https://goldmint.finance/,0xE61776305003d700FBC8318da97806032a3b08ED
95,96,0x5913D0...348e706E,BMJ Master N...  (BMJ),$0.00,8111,http://www.bmjcoin.com/,0x5913D0F34615923552ee913DBe809F9F348e706E
96,97,0x9cea2e...EfA61EA5,Punk  (PUNK),$0.00,193,https://nftx.org/,0x9cea2ed9e47059260c97d697f82b8a14efa61ea5
97,98,0xa88842...6fcd8262,hiENS3  (hiENS3),$0.00,16,https://www.fracton.cool/,0xa88842ae47dbe87116cf7001dddd1b246fcd8262
98,99,0x5c4ac6...70Aaa355,bXIOT Token  (bXIOT),$0.00,422,https://xiotri.io/,0x5c4ac68aAc56eBe098D621Cd8CE9F43270Aaa355
