,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0x27054b...d47eA75a,AirSwap  (AST),"$20,056,190.00",12874,https://www.airswap.io/,0x27054b13b1b798b345b591a4d22e6562d47ea75a
1,2,0x579120...43E7CD15,Staked AST  (sAST),$0.00,215,https://www.airswap.io/,0x579120871266ccd8De6c85EF59E2fF6743E7CD15
