,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0xaDB243...08A7B1D0,UniCrypt  (UNCX),"$15,677,335.00",1637,https://unicrypt.network/,0xaDB2437e6F65682B85F814fBc12FeC0508A7B1D0
1,2,0x2f4eb4...AF33Dd49,UNCL  (UNCL),"$1,434,160.00",1386,https://unicrypt.network/,0x2f4eb47A1b1F4488C71fc10e39a4aa56AF33Dd49
