,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
0,1,0x469193...9E945D4B,Wootrade Net...  (WOO),"$357,575,448.00",13949,https://woo.network/,0x4691937a7508860f876c9c0a2a617e7d9e945d4b
1,2,0x037A54...5585fe41,LCX  (LCX),"$82,476,928.00",17858,https://lcx.com/,0x037a54aab062628c9bbae1fdb1583c195585fe41
2,3,0xB113c6...17275277,BitMEX Token  (BMEX),"$62,265,904.00",142,https://www.bitmex.com/,0xB113c6CF239F60D380359b762E95C13817275277
3,4,0x6368e1...7b9250fc,Tap  (XTP),"$42,288,531.00",14922,https://www.tap.global/,0x6368e1E18c4C419DDFC608A0BEd1ccb87b9250fc
4,5,0x56d811...a788f4b3,bZx Protocol...  (BZRX),"$39,952,886.00",5225,https://bzx.network/,0x56d811088235F11C8920698a204A5010a788f4b3
5,6,0x457456...06875b1A,TROY  (TROY),"$30,045,025.00",1946,https://troytrade.com/,0x4574562E9310a94F9Ca962bd23168d8a06875b1A
6,7,0xfB7B45...2777C75a,DEXTools  (DEXT),"$22,011,531.00",14707,https://www.dextools.io/,0xfb7b4564402e5500db5bb6d63ae671302777c75a
7,8,0x0De05F...C288379B,Ooki Token  (OOKI),"$21,989,025.00",2169,https://hello.ooki.com/,0x0de05f6447ab4d22c8827449ee4ba2d5c288379b
8,9,0xc770EE...808ee52d,FOX  (FOX),"$14,661,004.00",37326,https://shapeshift.com/,0xc770eefad204b5180df6a14ee197d99d808ee52d
9,10,0x23B608...c51691d5,Unisocks Edi...  (SOCKS),"$9,010,773.00",3777,https://unisocks.exchange/,0x23b608675a2b2fb1890d3abbd85c5775c51691d5
10,11,0x6f5E77...972fb745,New York Exc...  (NYE),"$7,775,054.00",2568,https://nyecoin.io/,0x6f5e77cea0abdda40013a8ef53639c96972fb745
11,12,0xeb547e...836E00A4,Coinvest COI...  (COIN),"$6,202,004.00",4450,https://coinve.st/,0xeb547ed1D8A3Ff1461aBAa7F0022FED4836E00A4
12,13,0x8A9C67...6e26343A,Jarvis Rewar...  (JRT),"$5,614,962.00",3525,https://jarvis.network/,0x8a9c67fee641579deba04928c4bc45f66e26343a
13,14,0xc691bc...dE9f2CED,POLARIS SHAR...  (POLA),"$4,689,680.00",1023,https://polarishare.io/,0xc691bc298a304d591Ad9b352c7A8D216dE9f2CED
14,15,0xADA86b...b66D0Ea7,Covesting  (COV),"$3,701,844.00",7375,https://covesting.io/,0xADA86b1b313D1D5267E3FC0bB303f0A2b66D0Ea7
15,16,0x618E75...1b0037F6,QASH  (QASH),"$3,486,569.00",12861,https://www.liquid.com/,0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6
16,17,0xAa843f...5E333124,Eco Value Co...  (EVC),"$2,292,198.00",25974,https://www.ecovaluecoin.com/,0xaa843f65872a25d6e9552ea0b360fb1d5e333124
17,18,0x3330BF...09C33333,RUBIC TOKEN  (RBC),"$2,045,009.00",1602,https://rubic.exchange/,0x3330bfb7332ca23cd071631837dc289b09c33333
18,19,0x0B342C...0a04d5A4,OneSwap  (ONES),"$1,997,427.00",574,https://www.oneswap.net/,0x0b342c51d1592c41068d5d4b4da4a68c0a04d5a4
19,20,0xd15eCD...258302F8,MachiX Token  (MCX),"$1,938,289.00",855,https://machix.com/,0xd15ecdcf5ea68e3995b2d0527a0ae0a3258302f8
20,21,0xd31695...05E6AcaC,TOKPIE  (TKP),"$1,801,013.00",1597,https://tokpie.io/,0xd31695a1d35e489252ce57b129fd4b1b05e6acac
21,22,0xf34B1D...34fb9D7D,Arbismart To...  (RBIS),"$1,472,600.00",3987,https://arbismart.com/,0xf34b1db61aca1a371fe97bad2606c9f534fb9d7d
22,23,0x6F87D7...1Dc44fB1,UniTrade  (TRADE),"$1,343,860.00",5556,https://unitrade.app/,0x6F87D756DAf0503d08Eb8993686c7Fc01Dc44fB1
23,24,0xAA1996...Bc1fdBA8,LocalCoinSwa...  (LCS),"$745,810.00",4390,http://www.localcoinswap.com/,0xaa19961b6b858d9f18a115f25aa1d98abc1fdba8
24,25,0xC8058D...B1BeE2ea,Gold Bits Co...  (GBC),"$613,739.00",7842,https://goldbitscoin.com/,0xc8058d59e208399b76e66da1ec669dd6b1bee2ea
25,26,0x28b5E1...0F684a02,NapoleonX  (NPX),"$545,025.00",4863,https://napoleonx.ai/,0x28b5e12cce51f15594b0b91d5b5adaa70f684a02
26,27,0x888888...1065eC11,Opium Govern...  (OPIUM),"$515,036.00",2684,https://www.opium.network/,0x888888888889c00c67689029d7856aac1065ec11
27,28,0xc813EA...99b01740,Autonio  (NIOX),"$493,141.00",2379,https://www.autonio.foundation/,0xc813EA5e3b48BEbeedb796ab42A30C5599b01740
28,29,0xE5097D...B5f9e9CB,Hummingbot G...  (HBOT),"$460,376.00",871,https://hummingbot.org/,0xe5097d9baeafb89f9bcb78c9290d545db5f9e9cb
29,30,0x2a3956...1939247D,Star KST Tok...  (KST),"$416,374.00",4310,https://www.starcoin.tv/?locale=en,0x2a3956fdced9a0f9ace46426e5cfaa0f1939247d
30,31,0x2bBA3C...E2703d7F,HashCoin  (HSC),"$380,272.00",30132,https://www.hashfuture.io,0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f
31,32,0xB1e915...2b3c1229,Zenfuse Trad...  (ZEFU),"$365,204.00",2899,https://zenfuse.io/,0xB1e9157c2Fdcc5a856C8DA8b2d89b6C32b3c1229
32,33,0x3A82D3...261A658F,Tycoon Token  (TYC),"$278,057.00",645,https://tycoon.io/,0x3A82D3111aB5faF39d847D46023d9090261A658F
33,34,0xae7465...ab866572,MorCrypto Co...  (MOR),"$246,693.00",11717,https://morcrypto-exchange.com/,0xae746520FfDB15d0505e32f1d6e9a2b4ab866572
34,35,0x8185Bc...8f1A5748,Aluna  (ALN),"$205,167.00",2789,https://aluna.social/token,0x8185bc4757572da2a610f887561c32298f1a5748
35,36,0x734C90...40499Bfd,TradeStars T...  (TSX),"$204,883.00",644,https://tradestars.app/,0x734c90044a0ba31b3f2e640c10dc5d3540499bfd
36,37,0x5adc96...7d44b190,Dether  (DTH),"$183,831.00",4322,https://dether.io/,0x5adc961d6ac3f7062d2ea45fefb8d8167d44b190
37,38,0xAa4e3e...b72E355B,MarginSwap  (MFI),"$162,078.00",1050,http://marginswap.finance/,0xaa4e3edb11afa93c41db59842b29de64b72e355b
38,39,0xbc194e...9E7d4e91,Lever Token  (LEV),"$137,030.00",824,https://lever.network/,0xbc194e6f748a222754c3e8b9946922c09e7d4e91
39,40,0xcbd55D...48b969ff,AstroTools.i...  (ASTRO),"$108,531.00",1498,https://astrotools.io/,0xcbd55D4fFc43467142761A764763652b48b969ff
40,41,0xA891CF...e9783CDC,Interfinex B...  (IFEX),"$62,916.00",3543,https://interfinex.io/,0xA891CF72AEDa692570928eFe1A832342e9783CDC
41,42,0x3405A1...11026e45,WOWswap  (WOW),"$52,093.00",30,https://wowswap.io/swap,0x3405a1bd46b85c5c029483fbecf2f3e611026e45
42,43,0x26CB36...2AAc7c47,CrystalToken  (CYL),"$46,162.00",577,https://www.crystalbot.io/,0x26cb3641aaa43911f1d4cb2ce544eb652aac7c47
43,44,0x2BF91c...F7B5096D,KIWI Token  (KIWI),"$35,381.00",430,https://kiwi-token.com/,0x2BF91c18Cd4AE9C2f2858ef9FE518180F7B5096D
44,45,0xc66608...2153eC09,DigitexFutur...  (DGTX),"$23,664.00",14732,https://digitex.io/,0xc666081073E8DfF8D3d1c2292A29aE1A2153eC09
45,46,0x4Eeea7...5CB624c7,Membrana  (MBN),"$18,567.00",3179,https://mbn.global/,0x4eeea7b48b9c3ac8f70a9c932a8b1e8a5cb624c7
46,47,0x9a794D...A20dA00E,ABX Token  (ABX),"$16,812.00",2251,https://arbidex.uk.com/,0x9a794dc1939f1d78fa48613b89b8f9d0a20da00e
47,48,0x752Efa...a75EF1e4,CompliFi  (COMFI),"$15,459.00",848,https://compli.fi/,0x752Efadc0a7E05ad1BCCcDA22c141D01a75EF1e4
48,49,0x19fFfd...6B442Bff,Zuflo Coin  (ZFL),"$12,398.00",6257,https://www.zedxe.com/,0x19fFfd124CD9089E21026d10dA97f8cD6B442Bff
49,50,0x8Ba009...F47B3779,VirgoX Token  (VXT),"$8,603.00",73,https://www.virgox.com/,0x8Ba009Cad493C7646e31D69428AB9A54F47B3779
50,51,0x813b42...33D4eA7a,Decentralize...  (DATP),"$4,160.00",5961,https://datp.market/,0x813b428af3920226e059b68a62e4c04933d4ea7a
