,#,Contract Address,Token Name,Market Cap,Holders,Website,Address
22,23,0x1943dB...02AfdfF7,Synth sPLN  (sPLN),$0.00,-,,0x1943dbd2a793c588b5170188ee6fb62e02afdff7
23,24,0x51671B...3e15cAc9,Synth sINR  (sINR),$0.00,-,,0x51671b7556ebeb4c43180e983f5569973e15cac9
24,25,0x123151...c9cD93CA,wrapped-DGLD  (wDGLD),$0.00,2839,https://dgld.ch/,0x123151402076fc819B7564510989e475c9cD93CA
25,26,0x297270...1944A9C3,Synth XDR  (XDR),$0.00,-,,0x2972705af18c66c14cdd27ad412961e01944a9c3
26,27,0xEAf60d...74582328,Synth iMKR  (iMKR),$0.00,11,,0xeaf60da0199be2f62005225248705de774582328
27,28,0x6025f8...ac8E444b,Synth XDR  (XDR),$0.00,-,,0x6025f88abb6d99d02c5eed82c151d52bac8e444b
28,29,0x047FC8...0726ef92,Synth iMKR  (iMKR),$0.00,-,,0x047fc84504714d526808be07bf17bdd70726ef92
29,30,0x30A46E...90a07ab0,Synth XDR  (),$0.00,-,,0x30a46e656cdca6b401ff043e1abb151490a07ab0
30,31,0x254891...e4008481,Fusang Excha...  (FSX),$0.00,-,,0x254891fc1d9545c5fd664b60702899e5e4008481
31,32,0x60feee...2d9722c0,Synth sCNY  (sCNY),$0.00,-,,0x60feeed05004476518281d43185fb7f52d9722c0
32,33,0x26C0cb...298e5A42,Synth sNZD  (sNZD),$0.00,-,,0x26c0cb14470803120321b70ae85405ac298e5a42
33,34,0x632dB1...cbEffa1B,Synth sSGD  (sSGD),$0.00,-,,0x632db1c25c03dcac8d23ff2c9a4cea34cbeffa1b
34,35,0x8f69c9...cb3d002B,Synth sCAD  (sCAD),$0.00,-,,0x8f69c9ee79bf9320e1a5c19e559108e1cb3d002b
35,36,0xD1599E...279C3E50,Synth sMKR  (sMKR),$0.00,-,,0xd1599e478cc818afa42a4839a6c665d9279c3e50
36,37,0x8a8Dcb...B98591bc,Synth sRUB  (sRUB),$0.00,-,,0x8a8dcbba6038c6fc6d192f5cf5c5dd83b98591bc
37,38,0xdF846D...B0e9188C,Synth sKRW  (sKRW),$0.00,-,,0xdf846d3ded30a0590319f8a7ecd4e233b0e9188c
38,39,0xe88A49...403ecb8C,Synth sMKR  (sMKR),$0.00,20,,0xe88a4976cb7d8898d39e3f317421d625403ecb8c
39,40,0x99bcc5...acE6Ee0D,Synth iMKR  (iMKR),$0.00,-,,0x99bcc501d04f400ba3f78b5375d00b56ace6ee0d
40,41,0xFAc2B3...55F9004A,Synth sMKR  (sMKR),$0.00,-,,0xfac2b3400df00a348c3118831a45a05255f9004a
