,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x04068da6c83afcfa0e13ba15a6696662335d5b75,USD Coin (USDC),"$33,913,688,836",116972,
1,2,0x8d11ec38a3eb5e956b052f67da8bdc9bef8abf3e,Dai Stablecoin (DAI),"$5,240,694,116",42588,
2,3,0xdc301622e621166bd8e82f2ca0a26c13ad0be355,Frax (FRAX),"$1,044,511,202",6245,
3,4,0x82F8Cb20c14F134fe6Ebf7aC3B903B2117aAfa62,Frax Share (FXS),"$556,371,665",321,
4,5,0x7d016eec9c25232b01f23ef992d98ca97fc2af5a,Frax Share (FXS),"$556,371,665",1675,
5,6,0x3129662808bec728a27ab6a6b9afd3cbaca8a43c,Dola USD Stablecoin (DOLA),"$51,353,470",486,
6,7,0xde1e704dae0b4051e80dabb26ab6ad6c12262da0,DEI (DEI),"$39,938,640",310,
7,8,0x74e23df9110aa9ea0b6ff2faee01e740ca1c642e,TOR (TOR),"$17,008,113",11419,
8,9,0xa71353bb71dda105d383b02fc2dd172c4d39ef8b,Rai Reflex Index (RAI),"$7,417,280",45,
9,10,0x6c021ae822bea943b2e66552bde1d2696a53fbb7,TOMB (TOMB),"$4,607,075",32487,
10,11,0x543acd673960041eee1305500893260f1887b679,Allbridge (ABR),"$1,097,839",189,
11,12,0x6Fc9383486c163fA48becdEC79d6058f984f62cA,USD Balance (USDB),"$192,941",351,
12,13,0x66b5666b2b9ad101fc6d3784f995bbf461970ede,Iodone (IODN),$0,4123,
13,14,0x4a89338a2079a01edbf5027330eac10b615024e5,USDL (USDL Stablecoin),$0,468,
14,15,0x049d68029688eabf473097a2fc38ef61633a3c7a,Frapped USDT (fUSDT),$0,28082,
15,16,0x2f085edec7113e54a1747bD9572b213E662C6165,ZARP Stablecoin (ZARP),$0,10,
16,17,0x1d3918043d22de2d799a4d80f72efd50db90b5af,pDollar Share (sPDO),$0,302,
17,18,0x5f0456F728E2D59028b4f5B8Ad8C604100724C6A,L3USD (L3USD),$0,138,
18,19,0xb9d62c829fbf7eaff1eba4e50f3d0480b66c1748,pDollar (PDO),$0,206,
19,20,0x696c1cc6bd689b764be36eecb019c2d9bea761ca,INK (INK),$0,-,
20,21,0x0E1694483eBB3b74d3054E383840C6cf011e518e,Synth sUSD (sUSD),$0,1,
21,22,0xe3a486c1903ea794eed5d5fa0c9473c7d7708f40,Creditum USD (cUSD),$0,910,
22,23,0xeff11197247ac09e0239ec9f83f7de13c186caa6,PRNTR (PRNTR),$0,348,
23,24,0x584B521912d5F8CFDdcD84083b475daF92FE2865,STABL3 (STABL3),$0,9,
24,25,0x18f7f88be24a1d1d0a4e61b6ebf564225398adb0,Fantohm USD (FHUD),$0,46,
25,26,0xc5e7a99a20941cbf56e0d4de608332cdb792e23e,PAPR (PAPR),$0,296,
26,27,0x0f7adb77b6334b9b5a3c4f78aaa073ea1d915bf6,AQU (AQU),$0,647,
27,28,0xC5cd01e988cD0794E05ab80F2BCdbDF13cE08BD3,Wrapped Nova USD (nUSD),$0,8,
28,29,0x2b7c5841997275d2d548ce9b19d54b655725ebfc,Specter Finance (SPECTER),$0,342,
29,30,0x953e94caf91a1e32337d0548b9274f337920edfa,USDV (USDV),$0,51,
30,31,0x7Dd7eAf5872E260F35Dc60a54E0F25193128c765,Grape Finance (GRAPE),$0,5,
31,32,0x8a41f13a4fae75ca88b1ee726ee9d52b148b0498,Ripae (PAE),$0,2120,
32,33,0x0def844ed26409c5c46dda124ec28fb064d90d27,CoffinDollar (CoUSD),$0,125,
33,34,0x57976c467608983513c9355238dc6de1b1abbcca,MiniVerse Dollar (MvDOLLAR),$0,712,
