,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xae75A438b2E0cB8Bb01Ec1E1e376De11D44477CC,Sushi (SUSHI),"$201,655,158",2689,
1,2,0x11eb3aa66fe1f2b75cb353d3e874e96968182bda,AlphaToken (ALPHA),"$81,264,886",35,
2,3,0x3028b4395f98777123c7da327010c40f3c7cc4ef,Premia (PREMIA),"$54,087,922",81,
3,4,0xad996a45fd2373ed0b10efa4a8ecb9de445a4302,AlpacaToken (ALPACA),"$46,288,472",1459,
4,5,0x65c9d9d080714cda7b5d58989dc27f897f165179,TETU Reward Token (TETU),"$19,654,066",733,
5,6,0x841fad6eae12c286d1fd18d1d525dffa75c7effe,SpookyToken (BOO),"$17,304,862",79473,
6,7,0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,DEUS (DEUS),"$13,927,962",11106,
7,8,0x10b620b2dbac4faa7d7ffd71da486f5d44cd86f9,Liquid Driver (LQDR),"$5,609,582",21176,
8,9,0x85dec8c4b2680793661bca91a8f129607571863d,PaintSwap Token (BRUSH),"$4,707,074",11407,
9,10,0x6c021ae822bea943b2e66552bde1d2696a53fbb7,TOMB (TOMB),"$4,607,075",32487,
10,11,0x924828a9Fb17d47D0eb64b57271D10706699Ff11,Spice (SFI),"$3,717,859",370,
11,12,0x5cc61a78f164885776aa610fb0fe1257df78e59b,SpiritSwap Token (SPIRIT),"$2,530,648",49638,
12,13,0xB01E8419d842beebf1b70A7b5f7142abbaf7159D,Cover Protocol Governance (COVER),"$1,043,488",391,
13,14,0x75e0eb8e6d92ab832bb11e46c041d06a89ac5f0d,BIOS (BIOS),"$121,404",11,
14,15,0xd31fcd1f7ba190dbc75354046f6024a9b86014d7,Solidex (SEX),"$56,580",9220,
15,16,0x74b4db963738a2a95bfcb1833b123495ccc220e2,Vox.Finance (VOX),"$26,010",1,
16,17,0xc5713B6a0F26bf0fdC1c52B90cd184D950be515C,linSpirit (LINSPIRIT),$0,7391,
