,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x82F8Cb20c14F134fe6Ebf7aC3B903B2117aAfa62,Frax Share (FXS),"$556,371,665",321,
1,2,0x1D1764F04DE29da6b90ffBef372D1A45596C4855,MIMO Parallel Governance Token (MIMO),"$20,337,586",149,
2,3,0x25a528af62e56512a19ce8c3cab427807c28cc19,DSLA (DSLA),"$8,753,547",91,
3,4,0xe64b9fd040d1f9d4715c645e0d567ef69958d3d9,Modefi (MOD),"$4,857,310",1453,
4,5,0x13082681E8CE9bd0aF505912d306403592490Fc7,PAR Stablecoin (PAR),"$2,414,814",133,
5,6,0x164caf66c45e483f7ee647ccad275b35b4c75719,Kenshi (KENSHI),"$1,853,743",1,
6,7,0x90b89e881961E1053AeaDdbA13217d56F747349a,HYVE (HYVE),"$1,446,192",6,
7,8,0x2ad402655243203fcfa7dcb62f8a08cc2ba88ae0,CRE8R DAO (CRE8R),"$6,029",1395,
8,9,0x744c01bb3a9cb59392e7f0d515f6b3e92b11c2ef,Doaibu (DOA),$0,322,
9,10,0x280ebb7c9f2c90ac6dd136516598a2f9efe70507,BNBBACK (BNBBACK),$0,25,
10,11,0xA74bb2C6e5fE2805a0086D05e37c256274935690,Tank Gold Token (TGOLD),$0,855,
11,12,0x40df1ae6074c35047bff66675488aa2f9f6384f3,MATIC (MATIC),$0,3009,
12,13,0x1d43697d67cb5d0436cc38d583ca473a1bfebc7a,Fantom Doge (RIP),$0,4171,
13,14,0x8b6663725d7e7368b01eefddc16be085e492498e,Kishimoto Inu (KISHIMOTO),$0,34,
14,15,0x9a2d0935e6cc558aaba4ebd280f03a74b4752add,Pebble (PBL),$0,194,
15,16,0x1b6382dbdea11d97f24495c9a90b7c88469134a4,Axelar Wrapped USDC (axlUSDC),$0,215,
16,17,0x3b53D2C7B44d40BE05Fa5E2309FFeB6eB2492d88,Okse (OKSE),$0,3,
