,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x841fad6eae12c286d1fd18d1d525dffa75c7effe,SpookyToken (BOO),"$17,304,862",79473,
1,2,0x5cc61a78f164885776aa610fb0fe1257df78e59b,SpiritSwap Token (SPIRIT),"$2,530,648",49638,
2,3,0xe2fb177009ff39f52c0134e8007fa0e4baacbd07,SoulPower (SOUL),"$359,257",2274,
3,4,0xab41861399eb56896b24fbaabaa8bce45e4a626b,0xMonero (0xMR),"$280,317",19,
4,5,0x6cc0e0aedbbd3c35283e38668d959f6eb3034856,DarkKnightSwap Token (dKNIGHT),$0,1564,
5,6,0x2b2d2320bed24e032e9ac352495479f85f54a775,DexoSwap (DEXO),$0,46,
6,7,0x0e249130b3545a2a287de9f27d805cab95f03db9,Firebird Aggregator (FBA),$0,1752,
7,8,0x6a1a8368d607c7a808f7bba4f7aed1d9ebde147a,Enchantment (ENCHANT),$0,155,
8,9,0x888ef71766ca594ded1f0fa3ae64ed2941740a20,Solidly (SOLID),$0,9851,
9,10,0xfbfae0dd49882e503982f8eb4b8b1e464eca0b91,Timechain Swap Token (TCS),$0,6777,
10,11,0x9fb9a33956351cf4fa040f65a13b835a3c8764e3,Multichain (MULTI),$0,1677,
11,12,0x124b06c5ce47de7a6e9efda71a946717130079e6,SeanceCircle (SEANCE),$0,1002,
12,13,0x84b0b7718f8480a9eda3133fd385d7edf2b1d1c4,DefySwap (DFY),$0,304,
13,14,0xf24be6c063bee7c7844dd90a21fdf7d783d41a94,WingSwap (WIS),$0,23897,
