,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x6a07A792ab2965C72a5B8088d3a069A7aC3a993B,Aave (AAVE),"$1,041,662,253",1537,
1,2,0x2c78f1b70ccf63cdee49f9233e9faa99d43aa07e,Celsius (CEL),"$145,531,819",32,
2,3,0xe0654C8e6fd4D733349ac7E09f6f23DA256bF475,Scream (SCREAM),"$786,807",10865,
3,4,0xe2fb177009ff39f52c0134e8007fa0e4baacbd07,SoulPower (SOUL),"$359,257",2274,
4,5,0x65Def5029A0e7591e46B38742bFEdd1Fb7b24436,Kanpeki (KAE),"$30,198",497,
5,6,0xca24c90f45837417dd81031ba13d2c511a930ef4,STAKE1 (STAKE1),$0,82,
6,7,0x657A1861c15A3deD9AF0B6799a195a249ebdCbc6,Cream (CREAM),$0,660,
