,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xe06bd4f5aac8d0aa337d13ec88db6defc6eaeefe,PlanetIX (IXT),"$42,944,362.00",223486,
1,2,0xef938b6da8576a896f6e0321ef80996f4890f9c4,Decentral Games (PoS) (DG),"$23,133,276.00",5559,
2,3,0x311434160d7537be358930def317afb606c0d737,Nakamoto.Games (NAKA),"$18,452,310.00",7073,
3,4,0xc6480da81151b2277761024599e8db2ad4c388c8,Decentral Games Governance (PoS) (xDG),"$14,876,367.00",5195,
4,5,0xc6c855ad634dcdad23e64da71ba85b8c51e5ad7c,Decentral Games ICE (ICE),"$3,152,629.00",16517,
5,6,0xc10358f062663448a3489fc258139944534592ac,Blockchain Monster Coin (BCMC),"$1,933,463.00",2521,
6,7,0xc1c93d475dc82fe72dbc7074d55f5a734f8ceeae,Pegaxy Stone (PGX),"$991,850.00",50633,
7,8,0xa1388e73c51b37383b1ab9dce8317ef5a0349cc5,Shibaverse (VERSE),"$697,437.00",539,
8,9,0x0bD49815EA8e2682220BCB41524c0dd10Ba71d41,Playermon (PYM),"$324,303.00",8340,
9,10,0x695fc8b80f344411f34bdbcb4e621aa69ada384b,Nitro (PoS) (NITRO),"$303,041.00",2445,
10,11,0xefee2de82343be622dcb4e545f75a3b9f50c272d,TryHards (TRY),"$244,364.00",22085,
11,12,0x7f280daC515121DcdA3EaC69eB4C13a52392CACE,Fancy Games (FNC),"$133,629.00",2605,
12,13,0xAd59EcB77033391E847cC96829b08beb83151088,FancyBirds (FB),"$133,629.00",-,
13,14,0x20aa598eebe28cd5c8751288147a9723627975c6,Aircoins (AIRx),"$101,062.00",21599,
14,15,0x554f074d9ccda8f483d1812d4874cbebd682644e,AnRKey X (PoS) ($ANRX),"$77,155.00",20731,
15,16,0x4455ef8b4b4a007a93daa12de63a47eeac700d9d,Forest Knight (KNIGHT),"$47,800.00",2791,
16,17,0xe8509fa82cb71c097ab7a8c44a266be59906aedf,HEXARS (HEXA),$0.00,119,
17,18,0x4e9d760637da87fe3003adc8e1dad2fe0ae3c671,Essence of Creation (EoC),$0.00,3204,
18,19,0xe8377a076adabb3f9838afb77bee96eac101ffb1,MetaSoccer Universe (MSU),$0.00,6634,
19,20,0x18b3b324e1cd278a3be4a8c99f903b3fad11e15f,PURR (PURR),$0.00,18,
20,21,0x8f9e8e833a69aa467e42c46cca640da84dd4585f,NFT Champions (CHAMP),$0.00,6810,
21,22,0xd04ab053df5f75a75be51cfa7bd88c721b21ec09,CryptoRPGM (RPGM),$0.00,1960,
22,23,0xa95b410743e8c2f7b64f1373d3ca2b3454864a94,Lucky Races Sliver ($SLIVER),$0.00,40,
23,24,0xd1790c5435b9fb7c9444c749cefe53d40d751eac,Mimir Token (MIMIR),$0.00,17532,
24,25,0x93d2575994ed83ccc1bcee858912bd0d6c13ca32,LittleHeroes (FORGE),$0.00,186,
25,26,0x6320ef12387e57ad68e7f20ca93f1b0fac03abe5,Yolee (YOLEE),$0.00,-,
26,27,0x02649c1ff4296038de4b9ba8f491b42b940a8252,Exchange Genesis Ethlas Medium (XGEM),$0.00,3041,
27,28,0x69d38b1456e839126d0f681c0668d14625e6486c,Dubloon (DUB),$0.00,2,
28,29,0x444dbcb15ea0d706c04dab615374a11759e07a25,CryptoChefs AROMA Token (AROMA),$0.00,839,
