,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x90c97f71e18723b0cf0dfa30ee176ab653e89f40,Frax (FRAX),"$1,044,767,376.00",1329,
1,2,0xe48a3d7d0bc88d552f730b62c006bc925eadb9ee,Frax Share (FXS),"$555,777,895.00",1259,
2,3,0x111111111117dc0aa78b770fa6a738034120c302,1INCH Token (1INCH),"$428,390,296.00",102708,
3,4,0x64048a7eecf3a2f1ba9e144aac3d7db6e58f555e,Frax Ether (frxETH),"$222,128,066.00",175,
4,5,0x766AFcf83Fd5eaf884B3d529b432CA27A6d84617,Bolide (BLID),"$154,047,438.00",4294,
5,6,0x4d5ac5cc4f8abdf2ec2cb986c00c382369f787d4,Illuvium (ILV),"$148,153,334.00",2053,
6,7,0x2dfF88A56767223A5529eA5960Da7A3F5f766406,SPACE ID (ID),"$135,623,351.00",63090,
7,8,0x98f8669f6481ebb341b522fcd3663f79a3d1a6a7,NEST (NEST),"$108,542,861.00",21457,
8,9,0x1ae369a6ab222aff166325b7b87eb9af06c86e57,10Set Token (10SET),"$97,196,250.00",24826,
9,10,0xb4fcdcb8a0b29247466720ff81587d1a6f4fc4d7,TrueFi (TRU),"$83,012,404.00",1321,
10,11,0xa1faa113cbe53436df28ff0aee54275c13b40975,AlphaToken (ALPHA),"$81,583,743.00",19447,
11,12,0x431e0cd023a32532bf3969cddfc002c00e98429d,Chainport.io-Peg XCAD Token (XCAD),"$77,443,254.00",11086,
12,13,0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63,Venus (XVS),"$71,324,815.00",55871,
13,14,0xc2c28b58db223DA89b567A0A98197Fc17C115148,Sologenic (SOLO),"$70,457,976.00",8266,
14,15,0xbe1a001fe942f96eea22ba08783140b9dcc09d28,Beta Token (BETA),"$57,729,441.00",17609,
15,16,0x0b15ddf19d47e6a86a56148fb4afffc6929bcb89,Impossible Decentralized Incubator ... (IDIA),"$53,460,402.00",13697,
16,17,0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2,Uquid Coin (UQC),"$51,345,885.00",-,
17,18,0xb6c53431608e626ac81a9776ac3e999c5556717c,pTokens TLOS (TLOS),"$48,990,669.00",9963,
18,19,0x90ed8f1dc86388f14b64ba8fb4bbd23099f18240,Singularity Dao (SDAO),"$48,521,352.00",11663,
19,20,0xaec945e04baf28b135fa7c640f624f8d90f1c3a6,Coin98 (C98),"$46,577,431.00",56850,
20,21,0x0782b6d8c4551B9760e74c0545a9bCD90bdc41E5,Hay Destablecoin (HAY),"$41,098,416.00",7763,
21,22,0x89dB9B433FeC1307d3dc8908f2813e9f7a1d38F0,Unidef (U),"$36,439,797.00",48099,
22,23,0x20de22029ab63cf9a7cf5feb2b737ca1ee4c82a6,Chess (CHESS),"$31,222,021.00",17010,
23,24,0xb64e280e9d1b5dbec4accedb2257a87b400db149,Level Token (LVL),"$30,800,050.00",3738,
24,25,0x3c6dad0475d3a1696b359dc04c99fd401be134da,SAITO (SAITO),"$28,116,869.00",8841,
25,26,0x2645d5f59d952ef2317c8e0aaa5a61c392ccd44d,UniLend Finance Token (UFT),"$25,778,375.00",2097,
26,27,0xec583f25a049cc145da9a256cdbe9b6201a705ff,DREP (DREP),"$22,543,149.00",6657,
27,28,0x298Eff8af1ecEbbB2c034eaA3b9a5d0Cc56c59CD,Phantasma Stake (SOUL),"$20,692,826.00",1275,
28,29,0x3cb7378565718c64ab86970802140cc48ef1f969,Wing Token (WING),"$19,866,155.00",1184,
29,30,0xdaacb0ab6fb34d24e8a67bfa14bf4d95d4c7af92,pNetwork Token (PNT),"$15,543,084.00",2932,
30,31,0x09a6c44c3947b69e2b45f4d51b67e6a39acfb506,UniCrypt on xDai on BSC (UNCX),"$15,295,175.00",1850,
31,32,0xc0ecb8499d8da2771abcbf4091db7f65158f1468,SWTH Token (SWTH),"$14,977,463.00",80,
32,33,0xa4fffc757e8c4f24e7b209c033c123d20983ad40,hoge.finance (HOGE),"$10,649,389.00",17406,
33,34,0xf16e81dce15b08f326220742020379b855b87df9,IceToken (ICE),"$10,402,215.00",10542,
34,35,0xe64e30276c2f826febd3784958d6da7b55dfbad3,SwftCoin (SWFTC),"$9,425,636.00",1228,
35,36,0x5de820707adc87b4581f8e7914a65341e68216db,Bitcoin Pro Wrapped (BTCP),"$8,416,682.00",51,
