,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x54261774905f3e6e9718f2abb10ed6555cae308a,ANY Bitcoin (anyBTC),"$536,727,109,895.00",393,
1,2,0x6f817a0ce8f7640add3bc0c1c2298635043c2423,ANY Ethereum (anyETH),"$213,939,439,768.00",2734,
2,3,0xb46d67fb63770052a07d5b7c14ed858a8c90f825,USDT-ERC20 (anyUSDT),"$79,231,948,973.00",841,
3,4,0x8965349fb649a33a30cbfda057d8ec2c48abe2a2,USDC (anyUSDC),"$33,909,915,088.00",1717,
4,5,0x2cd598b0513abdb52bdd92a1ab4670fc4578570f,ANY Litecoin (anyLTC),"$6,794,387,480.00",66,
5,6,0x1dc56f2705ff2983f31fb5964cc3e19749a7cba7,DAI-ERC20 (anyDAI),"$5,432,871,096.00",88,
6,7,0x3af577f9d8c86ae8dbcbf51fe9836c9df825759d,ChainLink-ERC20 (anyLINK),"$3,724,584,214.00",74,
7,8,0x29ced01c447166958605519f10dcf8b0255fb379,Frax (FRAX),"$1,044,767,376.00",317,
8,9,0x232d9a35f3e0bfa1b34901cba525fe916d2af6d5,HT-Heco (anyHT),"$595,559,890.00",205,
9,10,0xde2f075f6f14eb9d96755b24e416a53e736ca363,Frax Share (FXS),"$555,777,895.00",2326,
10,11,0x2ede13880e11b19b7d6113a86ac7ac84ac651042,COMP-ERC20 (anyCOMP),"$311,534,830.00",20,
11,12,0x9883ae441105f815b472517389b979f031b5c87e,YFI-ERC20 (anyYFI),"$308,583,681.00",20,
12,13,0xe6358c1d7a91915abba46d9855bd6418898fc091,OMG-ERC20 (anyOMG),"$255,747,102.00",18,
13,14,0x812764fa37a4fd731a5d39f0e519b6b8d61e82a0,DAO Maker (DAO),"$231,981,151.00",32,
14,15,0x3516141b1ac8751c2042a8a1bc411ab8655464ac,Ocean Token (OCEAN),"$154,045,405.00",20,
15,16,0xe7b91602ce96a537cb729f484b8ddb3c1fecbb45,ALICE (ALICE),"$100,221,313.00",20,
16,17,0x2e8fd877cc691eda244fdfe000c91b22a498ab3f,Cartesi Token (CTSI),"$98,205,206.00",-,
17,18,0xebd49b26169e1b52c04cfd19fcf289405df55f80,Orbs (ORBS),"$97,989,865.00",1810,
18,19,0x84c882a4d8eb448ce086ea19418ca0f32f106117,Bifrost (BFC),"$79,746,871.00",1,
19,20,0x1f7216fdb338247512ec99715587bb97bbf96eae,Badger Sett Badger (bBADGER),"$56,444,102.00",1685,
20,21,0x753fbc5800a8c8e3fb6dc6415810d627a387dfc9,Badger (BADGER),"$56,444,102.00",46,-
21,22,0xc417b45e6090bd4201d9400b48f84c9f34f4d0a5,Premia (PREMIA),"$54,408,914.00",22,
22,23,0x7e624fa0e1c4abfd309cc15719b7e2580887f570,PolkastarterToken (POLS),"$42,244,954.00",18057,
23,24,0x245d3238cbbe03f9b8e1bff4709d1ebdf22ced4b,FEGtoken (FEG),"$22,464,516.00",41,
