,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x0a886c3674816291fd727229375d5b6bf99e1cab,FOIL Bep-20 (FOIL),$0.00,28,
1,2,0x0a13898e7377ea873bfea6e29b78abf6df91b6f1,SHUBH BEP20 (SHUBH),$0.00,3274,
