,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x715d400f88c167884bbcc41c5fea407ed4d2f8a0,Binance-Peg Axie Infinity Shard Tok... (AXS),"$975,302,698.00",81170,
1,2,0x3019bf2a2ef8040c242c9a4c5c4bd4c81678b2a1,Green Metaverse Token (GMT),"$246,839,477.00",92249,
2,3,0x4d5ac5cc4f8abdf2ec2cb986c00c382369f787d4,Illuvium (ILV),"$148,153,334.00",2053,
3,4,0x20ee7b720f4e4c4ffcb00c4065cdae55271aecca,APENFT (NFT),"$109,536,052.00",12842,
4,5,0x1fc9004ec7e5722891f5f38bae7678efcb11d34d,Binance-Peg APENFT Token (NFT),"$109,536,052.00",183522,
5,6,0xac51066d7bec65dc4589368da368b212745d63e8,ALICE (ALICE),"$100,221,313.00",54501,
6,7,0xaf53d56ff99f1322515e54fdde93ff8b3b7dafd5,Prometeus (PROM),"$87,973,269.00",4855,
7,8,0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377,Mobox (MBOX),"$87,959,384.00",200761,
8,9,0x2222227e22102fe3322098e4cbfe18cfebd57c95,Alien Worlds Trilium (TLM),"$66,603,958.00",98682,
9,10,0x4e6415a5727ea08aae4580057187923aec331227,Refinable (FINE),"$33,475,832.00",65068,
10,11,0x373e768f79c820aa441540d254dca6d045c6d25b,DeRace Token (DERC),"$20,994,048.00",26362,
11,12,0x8263cd1601fe73c066bf49cc09841f35348e3be0,Altura (ALU),"$20,846,845.00",69738,
12,13,0xdaacb0ab6fb34d24e8a67bfa14bf4d95d4c7af92,pNetwork Token (PNT),"$15,543,084.00",2932,
13,14,0x1633b7157e7638c4d6593436111bf125ee74703f,Splintershards (SPS),"$14,330,887.00",45193,
14,15,0xa4fffc757e8c4f24e7b209c033c123d20983ad40,hoge.finance (HOGE),"$10,649,389.00",17406,
15,16,0x8a5d7fcd4c90421d21d30fcc4435948ac3618b2f,Cake Monster (MONSTA),"$6,938,494.00",12959,
16,17,0x23c5D1164662758b3799103Effe19cC064d897D6,Aura (AURA),"$6,025,753.00",3105,
17,18,0xaa076b62efc6f357882e07665157a271ab46a063,Pleasure Coin (NSFW),"$5,086,607.00",307,
18,19,0x77edfae59a7948d66e9911a30cc787d2172343d4,LABEL (LBL),"$5,014,856.00",1503,
