,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0xa1faa113cbe53436df28ff0aee54275c13b40975,AlphaToken (ALPHA),"$81,583,743.00",19447,
1,2,0x67ee3cb086f8a16f34bee3ca72fad36f7db929e2,DODO bird (DODO),"$71,052,534.00",42839,
2,3,0x965f527d9159dce6288a2219db51fc6eef120dd1,Biswap (BSW),"$69,067,794.00",148526,
3,4,0x32dffc3fe8e3ef3571bf8a72c0d0015c5373f41d,JULb (JULb),"$50,532,413.00",42679,
4,5,0x8f0528ce5ef7b51152a59745befdd91d97091d2f,AlpacaToken (ALPACA),"$46,793,527.00",75638,
5,6,0xCa3F508B8e4Dd382eE878A314789373D80A5190A,beefy.finance (BIFI),"$39,219,284.00",26685,
6,7,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,BakeryToken (BAKE),"$35,423,117.00",128981,
7,8,0x4b5c23cac08a567ecf0c1ffca8372a45a5d33743,FARM Reward Token (FARM),"$23,146,729.00",3768,
8,9,0x9fdc3ae5c814b79dca2556564047c5e7e5449c19,decentral.games on xDai from xDai ($DG),"$22,963,182.00",2134,
9,10,0x1f681b1c4065057e07b95a1e5e504fb2c85f4625,TETU Reward Token (TETU),"$19,848,925.00",39,
10,11,0xae9269f27437f0fcbc232d39ec814844a51d6b8f,Burger Swap (BURGER),"$15,305,626.00",43779,
11,12,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,ApeSwapFinance Banana (BANANA),"$11,829,548.00",82556,
12,13,0x3Da932456D082CBa208FEB0B096d49b202Bf89c8,dego.finance (DEGOV2),"$10,727,143.00",962,
13,14,0xf16e81dce15b08f326220742020379b855b87df9,IceToken (ICE),"$10,408,049.00",10542,
14,15,0x8a5d7fcd4c90421d21d30fcc4435948ac3618b2f,Cake Monster (MONSTA),"$6,940,559.00",12959,
15,16,0x393b312c01048b3ed2720bf1b090084c09e408a1,fry.world (FRIES),"$4,293,080.00",3524,
16,17,0xe64f5cb844946c1f102bd25bbd87a5ab4ae89fbe,ROOBEE (bROOBEE),"$4,097,160.00",9861,
17,18,0x0da6ed8b13214ff28e9ca979dd37439e8a88f6c4,StableX Token (STAX),"$3,738,155.00",708,
18,19,0x4197c6ef3879a08cd51e5560da5064b773aa1d29,ACryptoS (ACS),"$2,288,815.00",8335,
19,20,0x233d91a0713155003fc4dce0afa871b508b3b715,Ditto (DITTO),"$964,334.00",5291,
20,21,0xF0186490B18CB74619816CfC7FeB51cdbe4ae7b9,Zasset zUSD (zUSD),"$462,097.00",1474,
21,22,0xf952fc3ca7325cc27d15885d37117676d25bfda6,Goose Golden Egg (EGG),"$450,582.00",11273,
22,23,0xdd5a149740c055bdcdc5c066888f739dbe0bf2d0,MoneySwap (MSWAP),"$429,784.00",416,
23,24,0x0A356f512f6fCE740111ee04Ab1699017a908680,UNIFARM Token (UFARM),"$428,087.00",3670,
24,25,0x87c45032b6a7e7b2d3fe99c68340c1f4b72cebed,Unifarm Staking Collection (UNIFARM-STAKES),"$428,087.00",-,
25,26,0x82d49d4c442219fdda7857fc1102e7ce6e6e5612,Jiggly (JIGG),"$383,009.00",775,
26,27,0xa9776b590bfc2f956711b3419910a5ec1f63153e,Rune (RUNE),"$149,149.00",14662,
27,28,0x9f007c4ef2fcfaaca5f135680df4b596195ed61d,FOTA HERO (HERO),"$118,551.00",-,
28,29,0xc7091aa18598b87588e37501b6ce865263cd67ce,CheesecakeSwap Token (CCAKE),"$98,955.00",2825,
29,30,0x487770734490ac571cda3bc06067048ecc5caa4e,CherryPick (Cherry),"$95,488.00",639,
30,31,0xb9d8592e16a9c1a3ae6021cddb324eac1cbc70d6,PERA (PERA),"$80,929.00",6456,
31,32,0x84952dd90cdC57170b13D2291A8afCEdC8F97c71,SafuTitano (SAFTI),"$63,539.00",2838,
32,33,0xbb238fce6e2ee90781cd160c9c6eaf3a4cfad801,BAGEL (BAGEL),"$32,989.00",4959,
33,34,0x8e8538c75f273ab2df6adeecd3622a9c314fccf3,Sishi Token (SISHI),"$28,268.00",3023,
34,35,0xfa262f303aa244f9cc66f312f0755d89c3793192,RigelToken (RGP),"$22,982.00",5716,
35,36,0xd2ddfba7bb12f6e70c2aab6b6bf9edaef42ed22f,UBUToken (UBU),"$18,599.00",3089,
36,37,0x7979f6c54eba05e18ded44c4f986f49a5de551c2,Kebab Token (KEBAB),"$10,797.00",9876,
37,38,0x8893d5fa71389673c5c4b9b3cb4ee1ba71207556,Squirrel Finance (NUTS),"$10,013.00",3332,
38,39,0x81859801b01764d4f0fa5e64729f5a6c3b91435b,bearn.fi (BFI),"$3,792.00",23974,
39,40,0x2d69c55baecefc6ec815239da0a985747b50db6e,Tutti Frutti (TFF),"$2,990.00",137161,
40,41,0xc5a49b4cbe004b6fd55b30ba1de6ac360ff9765d,Swampy (SWAMP),$0.00,12754,
41,42,0x137faad0d13813ef8d4cbbb336f0e01066b2c9b4,Red.Pill.Finance Token (RED-P),$0.00,257,
42,43,0xe32c2f4065e911ed678c8bee47289a9b3d39f638,Bishop (BIS),$0.00,237,
43,44,0x07a2de47fbcbc4b7bede9ed8f870245acffcbd91,Amor Token (AMOR),$0.00,689,
44,45,0x8b3d4f8904794f684a34e0ca962a7aa0aa89d57f,Gemz Token (GEMZ),$0.00,144,
45,46,0x210c14fbecc2bd9b6231199470da12ad45f64d45,El (EL),$0.00,1263,
46,47,0x1b29ec32418a7b26dbd386d0c082dd39215f1661,Highest Yield Farming Token (HYFT),$0.00,40,
47,48,0x3abfc084a54e5f4e23196e1b9a9c48c3b3021519,PLANET (PLNT),$0.00,2512,
48,49,0xfae5f337dbeec96eed78c37a837991abc673074f,FuguSwap Token (FUGU),$0.00,107,
49,50,0x6c77bb19c69d66bea9e3cdaea108a76ea8d2fd2a,ONI (ONI),$0.00,592,
50,51,0x9fcf747efedc94bf56d883ea4ffb71a5c596609c,ProcyonToken (PROCYON),$0.00,1175,
51,52,0x896ede222d3f7f3414e136a2791bdb08aaa25ce0,VikingSwap Token (VIKING),$0.00,4686,
52,53,0xfA29232733F5066000Cf3d3280Df41675aA97729,FOXT (FOXT),$0.00,885,
53,54,0xc5a7e6385d77214cf4acb62a59d861709fac2161,Artivas (ARTS),$0.00,418,
54,55,0xa00672c2a70e4cd3919afc2043b4b46e95041425,Io (IO),$0.00,782,
55,56,0x682ff2a434054ec3a7099615eaedf0517ffcb439,Royal Token (ROYA),$0.00,187,
56,57,0x4bbb275012ebe258556b8debe5c07be98e8d3859,NAR Dividend Token (GEM),$0.00,384,
57,58,0x0fc013e24ae732fcec9eb6bf8cae12782a56be7e,LlamaSwap Token (LAMA),$0.00,3445,
58,59,0xbfa0841f7a90c4ce6643f651756ee340991f99d5,Nyanswop Token (NYA),$0.00,2755,
59,60,0x1fc5bffcf855b9d7897f1921363547681f6847aa,Thul (THUL),$0.00,2329,
60,61,0x8c4b3dea4247f066f3aaff7273dc97e7d4187b04,Tiger (TIGER),$0.00,832,
61,62,0xf0fcd737fce18f95621cc7841ebe0ea6efccf77e,TreeDefi Token (TREE),$0.00,2463,
62,63,0xcf496c03f630c343333a28749a7fc4d589b1137a,Aries Financial V2 (AFIX),$0.00,9,
63,64,0x0f02b1f5af54e04fb6dd6550f009ac2429c4e30d,Definix Token (FINIX),$0.00,3139,
64,65,0x308853aec7cf0ecf133ed19c0c1fb3b35f5a4e7b,DeFireX DAI (dDai),$0.00,28,
65,66,0x354af2be144f8fdffb468c21752b8d9c94cd4ded,ysOxygen (ysO),$0.00,216,
66,67,0xd0e924fc4783d2c66932475e9706dbf357017539,BeeBand Token (BEEZ),$0.00,570,
67,68,0x8efa59bf5f47c6fe0e97c15cad12f2be6bb899a1,Golden Rupee (gRUPEE),$0.00,2797,
68,69,0x13ce95e2371dfe33e029e8c0aa4a3e85f52da469,PolyCenter.io (POLYC),$0.00,3,
69,70,0xe0ca4724bc8b97b259d25596ee3cfab816629bad,Eros (EROS),$0.00,1820,
70,71,0x10747e2045a0ef884a0586ac81558f43285ea3c7,Bestswap Token (BEST),$0.00,27486,
71,72,0xbb8db5e17bbe9c90da8e3445e335b82d7cc53575,beergarden.finance (Beer),$0.00,1219,
72,73,0xa5b5b9ec7db8e7d181fc25525b68e0fe3c6fe068,Tribble Token (TRIB),$0.00,80,
73,74,0xd23811058eb6e7967d9a00dc3886e75610c4abba,KnightSwap Token (KNIGHT),$0.00,8419,
74,75,0x3ab63309F85df5D4c3351ff8EACb87980E05Da4E,Wheat Token (WHEAT),$0.00,1967,
75,76,0x3a4c15f96b3b058ab3fb5faf1440cc19e7ae07ce,PIGS (PIGS),$0.00,12208,
76,77,0xc7d142fb276042d99b49a5fe84c8bbd484dbeca8,TripSwap Token (TRIP),$0.00,507,
77,78,0x3f25f73707539a2393d673abc99566d4de2071d4,TokyoToken (TOKYO),$0.00,1076,
78,79,0xf25287989d9636bfda6ffd49df96258f465e4405,Lion Token (LION),$0.00,698,
79,80,0x6f6350D5d347aA8F7E9731756b60b774a7aCf95B,TENGU Token (TENGU),$0.00,617,
80,81,0x617724974218a18769020a70162165a539c07e8a,OliveCash Token (OLIVE),$0.00,5351,
81,82,0x32a3cbb5e0c65e5c03f8bd617eecec1c46f414ad,SugarToken (SGR),$0.00,136,
82,83,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,PancakeSwap Token (Cake),$0.00,1337089,
83,84,0xdff8cb622790b7f92686c722b02cab55592f152c,Tenet (TEN),$0.00,1628,
84,85,0xacb2d47827c9813ae26de80965845d80935afd0b,MacaronSwap Token (MCRN),$0.00,5152,
85,86,0xb7A7095CbaAc934c02bD1A319F0C94cbA5dc7806,Gravis First Ships Collection (GRVSSHIPS),$0.00,-,
86,87,0x04d4F38Dcdfe976Cb325dB16b868F0020104014e,Octafarm.fi (OCTF),$0.00,4981,
87,88,0x05e50f47ec38db5eeee4bede36792b5a5c6f3e0a,Monkey the Ape (APE),$0.00,179,
88,89,0x0288D3E353fE2299F11eA2c2e1696b4A648eCC07,ZCore Finance (ZEFI),$0.00,2784,
89,90,0x678fb48b1d3cad15817616cf4cb345887593d3ef,SlavSwap Token (VODKA),$0.00,592,
90,91,0xCccf11ECBe24Ab164b902fF2a65434cD86465E97,Loves Token (LOVES),$0.00,642,
91,92,0xd248537d601f8e062dd36c8e7d26302d51cc653a,Tin Finance (TIN),$0.00,230,
92,93,0x2090c8295769791ab7a3cf1cc6e0aa19f35e441a,Fuel Token (Fuel),$0.00,1792,
93,94,0x0957c57c9eb7744850dcc95db5a06ed4a246236e,DANGO (DANGO),$0.00,5286,
94,95,0x4550f9c9e198f06ae62ab6e98183328caa9ae239,Comos Token (COMOS),$0.00,913,
